CNTSTUID,GRADE,AGE,ISCEDL,PARED,HISEI,IMMIG,REPEAT,MMINS,LMINS,SMINS,ESCS,UNDREM,METASUM,METASPAM,ICTHOME,ICTSCH,HOMEPOS,CULTPOSS,HEDRES,ICTRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,RESILIENCE,MASTGOAL,GCSELFEFF,GCAWARE,INTCULT,PERSPECT,COGFLEX,RESPECT,AWACOM,GLOBMIND,BELONG,BEINGBULLIED,ENTUSE,HOMESCH,USESCH,INTICT,COMPICT,AUTICT,SOIAICT,ICTCLASS,ICTOUTSIDE,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,"Is_MISCED_5A,6","Is_FISCED_5A,6"
70204306.0,0.0,15.83,ISCED level 3,16.0,41.22,Native,Did not repeat a  grade,0.0,170.0,255.0,0.5269,-0.94,-0.57,0.42,5.0,3.0,0.6122,1.0435,1.1793,-0.4458,-1.3209,1.314,0.5845,2.0165,-0.6576,-0.0716,0.4572,0.9278,0.2953,0.6632,2.0679,2.5529,0.0866,1.0891,1.0844,0.6314,1.1448,0.4637,0.7034,1.1101,-0.4561,0.623,-0.8141,-1.4971,-0.9814,-1.9077,-0.1577,1.1928,-0.7622,1.7405,-2.0608,-2.2971,-1.7161,-1.0071,-1.1888,-1.014,-0.5464,0.778,0.2858,8.0,0,368.0828,332.28419999999994,333.5466,344.63786666666664,1,1
70201561.0,0.0,16.0,ISCED level 3,16.0,75.67,Native,Did not repeat a  grade,330.0,180.0,540.0,1.5588,-1.29,0.98,1.33,11.0,6.0,1.3119,0.6836,1.1793,0.4826,2.0345,-0.3673,0.7198,0.2012,-0.6576,0.5102,0.1915,-0.2934,1.0781,0.1222,-0.0697,0.2705,1.0326,0.6012,-0.6583,-0.2661,-0.1015,-0.687,-0.0614,-0.6632,1.2937,0.8728,0.2865,0.1686,0.2165,0.9289,0.1833,0.291,-0.4415,-0.7823,-0.0501,-0.1309,0.0141,-0.1842,0.3423,0.0979,-0.3139,-0.0665,-0.64,58.0,1,710.1856,649.6428,681.9268999999998,680.5850999999999,1,1
70205378.0,0.0,16.08,ISCED level 3,16.0,79.49,First-Generation,Did not repeat a  grade,540.0,360.0,900.0,1.1269,1.15,0.59,-0.04,7.0,9.0,0.5309,1.3032,1.1793,0.2214,1.3671,1.314,0.286,0.7743,0.2169,0.2432,0.7339,1.8245,-0.3875,0.1222,0.9065,0.2705,0.0158,0.6012,1.0844,1.1811,-0.1015,0.8207,-0.144,0.3133,-0.2475,-0.2736,-1.2463,-0.5227,-0.6729,0.1908,-0.57,-0.7252,-0.4509,0.8615,-0.1664,0.5353,-0.2574,0.2183,-0.246,0.0979,-0.597,-1.2188,-0.6237,38.0,0,651.6523,613.6353000000001,624.3788000000001,629.8888000000001,1,1
70203833.0,0.0,15.75,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,275.0,275.0,330.0,1.1306,1.5,0.98,1.33,8.0,9.0,0.8034,1.3032,1.1793,-0.1255,2.0345,0.7628,0.3737,1.1225,1.0346,1.0419,0.836,0.5665,2.6131,1.8839,-1.8876,-0.5536,0.9636,0.9995,0.0321,1.2643,0.5693,1.8905,0.0018,0.1123,1.465,0.1462,0.9514,1.1945,0.3807,0.9289,0.492,0.7107,-0.1843,-0.7823,1.468,1.4194,1.2238,0.387,-0.3728,0.4719,-1.1027,0.9639,1.4427,14.0,1,584.3681,587.6951999999999,650.2176000000002,607.4269666666667,1,1
70202892.0,0.0,16.0,ISCED level 3,13.0,26.8,Native,Did not repeat a  grade,175.0,210.0,210.0,-0.5155,-0.94,-0.95,-1.41,5.0,7.0,-0.8243,-0.5273,0.0477,-0.6231,0.4843,-0.7366,-1.0202,-0.3253,-0.6576,-0.62,0.4572,-0.6413,-0.4556,-0.849,0.9065,1.6524,0.6912,0.6012,0.4667,0.6314,0.487,0.4637,-0.0614,0.5761,0.1904,-0.0549,0.2865,0.1686,0.2165,0.9289,-0.1577,0.291,-0.7814,1.1211,0.7573,0.0902,1.0249,-0.649,0.0537,0.0979,-0.2246,-1.2188,0.3681,22.0,0,506.1877,475.0238,468.113,483.10816666666665,0,0
70202459.0,0.0,16.08,ISCED level 3,11.0,65.25,Native,Did not repeat a  grade,135.0,135.0,0.0,0.1286,-0.6,0.21,-0.04,10.0,10.0,0.4251,0.4189,1.1793,-0.105,0.2377,1.314,1.8202,2.0165,-0.6576,2.0871,2.0073,-0.3689,-0.0764,-2.4403,1.2421,1.9717,0.6912,-0.9391,-0.6583,-0.4112,-0.1015,-0.13,-0.4684,0.0006,0.0782,-0.6796,-1.0027,-2.0781,-0.445,-1.6786,-1.1109,-0.8856,-0.9855,0.7294,-0.2329,0.1286,0.7073,-0.7484,-0.162,-1.3174,0.0055,-0.5146,-0.0737,28.0,1,358.73670000000004,262.9202,301.3258,307.6609,0,0
70205274.0,0.0,15.75,ISCED level 3,11.0,65.25,Native,Did not repeat a  grade,300.0,210.0,480.0,-0.1032,1.5,1.36,-0.5,7.0,7.0,0.108,-0.1239,0.031,0.0595,0.2621,1.314,0.373,1.5844,0.2169,0.8945,0.937,1.8245,-0.3008,0.6994,0.0755,-1.272,-1.1126,0.9995,1.0844,-0.3907,1.1448,1.8905,-0.2239,1.1101,2.3535,1.1651,1.6052,0.922,-0.1762,0.9289,0.2291,0.0158,1.4685,-0.7823,0.2236,0.6273,-0.2968,1.2037,-0.9065,-0.9651,-0.7345,-1.2188,-0.1617,30.0,1,648.7549,580.2755999999999,653.0624999999999,627.3643333333333,0,0
70201628.0,0.0,15.67,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,300.0,240.0,120.0,0.6121,0.1,0.98,1.33,6.0,5.0,-0.0113,0.169,1.1793,-0.3918,-0.582,-1.555,-1.5502,0.2682,-0.9167,-0.579,-1.0504,-0.5905,0.7796,0.1222,-0.0697,-0.2888,-1.558,1.0891,0.0321,0.7871,0.7068,1.8905,1.1777,0.9703,-0.472,0.367,0.6855,-0.0342,0.486,-1.0394,-0.6644,0.9671,1.4326,0.2907,-0.7277,-0.5668,-0.7578,-0.3553,0.0537,-0.5023,-0.3856,-0.4567,-0.6815,54.0,1,556.4529,571.2148,551.9047,559.8574666666667,1,1
70201576.0,0.0,16.08,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,450.0,200.0,300.0,1.1463,0.45,-0.18,0.87,7.0,4.0,0.8405,0.6836,1.1793,0.333,-1.0109,-0.3971,-1.3843,-1.256,0.5029,2.0871,-0.0791,-0.3196,2.0787,0.5246,1.0145,-0.6451,1.2903,-0.3047,-1.1507,0.849,-1.0217,1.8905,-0.4957,-0.1793,0.4678,-0.777,0.7515,-0.6862,-1.1869,-0.4401,1.145,0.4379,-1.3911,-0.7823,-0.9562,0.1868,0.0461,0.5471,-1.4201,-0.9461,-0.8338,2.4394,0.2858,66.0,1,660.0252,708.4584000000002,730.7297000000001,699.7377666666667,1,1
70204669.0,0.0,15.58,ISCED level 3,13.0,51.01,Native,Did not repeat a  grade,300.0,180.0,180.0,0.4135,1.15,1.36,0.42,8.0,6.0,0.7568,0.2039,1.1793,0.6901,2.0345,1.314,1.8202,2.0165,1.0346,1.1884,2.0073,1.8245,1.0123,-0.5196,0.9065,0.5206,-0.769,1.6762,1.0844,0.7871,1.8164,-0.3799,1.2011,1.8524,0.1904,0.4005,0.0493,1.9097,1.0229,0.9289,2.0513,2.0049,0.9423,-0.7823,-0.3168,0.1747,0.1346,-0.7137,0.1955,1.3886,-0.4497,0.073,1.553,21.0,0,652.5285,619.7573999999998,579.8501,617.3786666666666,0,0
70204089.0,0.0,15.33,ISCED level 3,16.0,79.49,Native,Did not repeat a  grade,210.0,245.0,210.0,0.3707,-1.64,-1.72,-0.5,8.0,7.0,-1.1341,-0.8939,-1.4781,-0.3629,-0.5964,1.314,1.8202,0.5121,-0.6576,-0.62,2.0073,0.1744,-0.1542,-0.825,0.9065,1.6524,2.0378,0.6012,-0.6583,1.2643,-0.1015,1.8905,-0.0614,0.2342,-0.9477,-0.0517,0.3059,-0.8702,-0.8312,-1.4721,-0.1577,0.291,-0.9298,0.7703,0.077,0.4626,0.3552,0.8605,-1.0873,-0.3623,0.5149,-0.1954,0.9015,70.0,0,433.5495,408.3463,394.5517,412.1491666666666,0,1
70203919.0,0.0,15.58,ISCED level 3,16.0,65.25,Native,Did not repeat a  grade,360.0,180.0,420.0,0.5518,0.8,0.98,1.33,9.0,4.0,-0.0901,-0.7222,1.1793,0.333,-0.0424,-0.7366,-0.2546,0.7743,1.0346,-0.3644,-0.1687,0.1744,1.0781,0.1222,0.9065,0.5206,0.6912,-0.9391,-1.1638,1.2643,0.487,0.4637,0.7396,0.3468,-0.2475,-0.2497,-0.3491,-0.7582,-0.6729,0.9289,-0.1577,0.291,0.6818,-0.7823,-0.8215,0.2315,-0.4908,-1.0913,-1.0481,-0.5843,-0.7345,0.3701,0.0731,56.0,1,586.7513,604.1836,583.8030000000001,591.5793,0,1
70204052.0,0.0,15.33,ISCED level 3,16.0,65.25,Native,Did not repeat a  grade,280.0,140.0,280.0,0.1775,1.5,0.98,1.33,9.0,7.0,1.1867,0.5471,1.1793,0.4826,0.2621,-0.3971,-1.0988,0.7743,1.0346,0.6521,0.1041,-0.2934,0.0127,0.1222,0.795,0.7192,0.2865,0.6012,-1.1339,0.3709,1.8164,-0.7592,1.6438,0.5761,1.465,0.7089,0.2865,0.2633,-0.394,-0.4401,-0.1577,0.721,-0.3184,0.7703,-0.0362,0.6705,0.5168,1.1572,1.4987,1.3886,-0.3559,-0.2416,0.0636,57.0,0,650.3988,657.0476,675.6490000000001,661.0318000000001,1,1
70206821.0,0.0,15.83,ISCED level 3,16.0,75.54,Second-Generation,Did not repeat a  grade,300.0,180.0,580.0,1.3526,-1.64,0.59,0.42,9.0,9.0,1.3281,-0.1277,1.1793,1.2943,2.0345,-0.2023,-1.0202,-0.3253,1.0346,0.0236,0.4572,-1.0615,-0.8176,0.6632,-0.0697,0.2705,-0.6142,0.6012,1.0844,1.1811,1.8164,-0.4342,-0.0614,0.5761,2.3535,2.3015,1.6052,1.9097,2.1449,0.9289,2.0513,2.6335,-0.3184,0.2907,0.1678,1.2919,1.2847,0.8739,1.9637,2.0258,2.3635,0.8808,1.1432,50.0,0,647.7962,652.6107,612.4406000000001,637.6158333333334,1,1
70205887.0,0.0,15.92,ISCED level 3,11.0,31.0,Native,Did not repeat a  grade,385.0,350.0,350.0,-0.926,-1.64,0.98,-1.41,4.0,3.0,-0.7474,1.0435,-0.9649,-0.3827,-0.0424,1.314,-0.118,2.0165,0.5029,2.0871,2.0073,1.8245,-0.7215,-1.1806,0.0423,-0.4021,0.8147,-0.9391,1.0844,2.0054,0.6291,0.4637,-0.8738,1.8524,0.9316,0.8124,1.6052,-1.7137,-1.0466,0.9289,2.0513,1.5292,-0.8245,-0.7823,-0.8151,0.3057,-0.2091,0.0941,-0.0028,0.9231,2.276,-0.6098,-0.5494,17.0,0,411.9752,389.4846,386.4405,395.9667666666667,0,0
70206038.0,0.0,16.25,ISCED level 3,11.0,29.73,Native,Did not repeat a  grade,240.0,330.0,270.0,-0.9455,1.5,0.59,-0.04,8.0,4.0,-0.4685,0.4207,-1.3835,-0.239,1.0294,-0.2533,-0.2546,-0.0363,-1.1847,-0.0999,-0.1716,-0.3449,0.9011,0.6994,-0.0697,-0.8863,-0.769,0.6012,-1.1507,0.1244,0.0273,0.8207,-0.4957,-0.6331,-0.6722,-1.0062,0.4036,1.3485,0.4613,0.1662,0.7331,-0.1936,-0.4156,1.4454,-0.0097,0.08295,0.1284,0.1427,0.0537,0.0979,0.1419,0.3701,0.2858,57.0,0,578.3903,578.6905,610.1429999999999,589.0746,0,0
70202265.0,0.0,16.0,ISCED level 3,11.0,72.94,Native,Did not repeat a  grade,140.0,140.0,140.0,0.1603,-0.6,-0.95,-1.41,7.0,7.0,0.2128,0.4189,1.1793,-0.044,-1.2051,1.314,1.8202,2.0165,1.0346,1.5391,2.0073,1.2403,1.2316,0.1222,0.3787,0.2705,-0.043,1.6762,1.0844,-0.5707,1.1448,0.4637,1.2011,1.4751,-0.4609,-0.0549,1.6052,1.1945,0.7209,0.9289,0.9836,1.4172,-0.5707,0.2907,-0.1708,-0.0446,0.3215,1.7629,0.6642,0.0979,-0.1083,-0.1653,0.6466,22.0,1,476.7359,476.0781,538.2407,497.0182333333333,0,0
70204355.0,0.0,15.92,ISCED level 3,11.0,52.4,Native,Did not repeat a  grade,180.0,180.0,180.0,-0.2323,-0.25,0.98,-0.5,6.0,8.0,-0.0406,-1.8518,1.1793,0.6901,1.3671,-0.2023,-0.4616,-0.3253,-0.6576,-0.0999,0.836,-0.2934,0.8628,-0.4089,1.2658,0.2705,-0.2309,0.6012,1.0844,0.4352,0.0273,1.8905,-0.4684,-0.4347,-0.362,-0.8279,-1.112,0.6998,0.2165,-0.4401,1.2207,-0.7825,0.0348,-0.7823,-0.3508,-1.0801,-0.0222,0.8314,0.0537,-0.2274,-0.7345,-1.2188,-1.3048,34.0,1,578.842,585.4588999999999,627.184,597.1616333333333,0,0
70201224.0,0.0,15.58,ISCED level 3,11.0,76.98,Native,Did not repeat a  grade,240.0,240.0,0.0,-0.0011,0.1,-1.34,-1.41,11.0,10.0,-0.0475,0.0082,-0.4396,0.0595,0.4922,-0.2023,-0.3007,0.7743,1.0346,-0.62,-0.5786,0.1744,-0.4556,-0.825,1.2658,1.6524,-0.6142,0.6012,-0.6583,0.4352,0.5693,-0.687,-0.0614,0.5761,-2.7142,-2.2083,-0.4982,-0.8702,-0.9926,-1.4721,-0.1577,0.291,0.6818,-0.7823,-0.9501,-0.0861,0.2571,-1.2989,-1.0481,0.0979,0.5149,0.0269,-0.2444,61.0,1,420.5984,383.374,348.7388000000001,384.2370666666668,0,0
70200774.0,0.0,15.5,ISCED level 3,16.0,75.67,Native,Did not repeat a  grade,180.0,180.0,180.0,1.1384,0.45,0.59,1.33,7.0,7.0,0.3185,-0.0664,0.7604,0.0895,1.1945,0.7628,-1.7471,-0.6555,1.0346,-0.8104,0.4572,0.9888,1.3493,1.2374,-0.524,-0.7816,0.8711,-0.5358,-1.1507,-0.2047,-0.6545,1.8905,-1.2591,-0.5589,0.1904,-0.943,1.0676,0.3799,-1.7296,0.9289,-0.1577,-0.3692,-0.5878,0.7703,-0.7429,-0.3337,-0.8793,-0.649,-1.2453,-2.5144,-2.1763,-1.2188,-1.3048,51.0,1,488.0968,535.2482,526.1866,516.5105333333333,1,0
70202328.0,0.0,15.83,ISCED level 3,16.0,72.94,Native,Did not repeat a  grade,210.0,180.0,450.0,0.8745,1.5,0.59,1.33,8.0,7.0,0.2954,0.4851,1.1793,0.099,0.0946,0.6259,1.8202,2.0165,-0.6576,0.2147,2.0073,1.3209,-1.0942,0.6994,-1.126,-1.272,2.0378,-0.1855,1.0844,0.1956,0.5693,1.3423,1.1497,0.3468,2.3535,2.3015,0.4169,-0.4195,0.2881,0.9289,0.4862,-0.4267,0.6818,0.7703,0.9819,0.564,0.4559,1.7629,1.9637,2.0258,2.3635,0.2137,0.6937,26.0,0,664.6313,622.2655,678.0978,654.9982,1,1
70205059.0,0.0,15.58,ISCED level 3,11.0,29.73,Native,Did not repeat a  grade,300.0,180.0,180.0,-1.5954,-1.64,-0.57,-0.96,9.0,8.0,-1.7812,-1.8518,-2.0089,-0.8794,2.0345,-0.2023,-0.0424,0.7743,-0.6576,-0.3003,0.4572,0.1744,-0.9016,-1.0985,1.2421,0.2705,-0.6142,0.6012,0.0281,-0.2661,-1.071,-0.2006,-0.5176,-0.4347,-0.9477,-0.0549,-0.4982,-1.0457,-0.8312,-0.4401,-0.1577,-1.044,-0.4415,0.2907,-0.0983,-0.185,0.0183,-0.1842,-0.2113,0.0979,0.5149,-0.2254,-1.3048,80.0,0,594.845,544.0250000000001,584.3349,574.4016333333334,0,0
70201719.0,0.0,15.42,ISCED level 3,11.0,65.25,Second-Generation,Did not repeat a  grade,225.0,180.0,405.0,0.3073,-0.6,0.21,1.33,9.0,10.0,1.0779,0.8549,1.1793,1.2243,2.0345,-0.0037,0.4861,1.251,0.2169,2.0871,0.4572,0.6134,1.3493,1.8839,-1.126,-1.272,0.9011,0.6012,0.0281,0.2653,1.8164,0.9109,1.1268,0.3133,2.3535,2.3015,0.5566,-0.2665,2.1449,-0.3893,1.1653,-0.2426,0.0382,0.2907,-0.2838,0.3876,0.1575,0.6066,1.9637,2.0258,1.7427,0.5334,1.0276,56.0,0,693.9406999999999,721.4426,724.4514999999999,713.2782666666666,0,0
70204347.0,0.0,16.0,ISCED level 3,16.0,75.13,First-Generation,Did not repeat a  grade,300.0,300.0,550.0,0.8371,0.1,0.59,0.87,9.0,6.0,0.1284,-0.0664,1.1793,0.9144,-0.3231,-0.4377,-1.8142,0.7743,0.5029,-0.2336,-0.5786,0.1284,0.0127,-0.5196,0.5371,0.9672,0.202,-0.1855,0.0083,-0.2661,1.1448,0.1097,-0.0328,1.1969,0.2098,-1.1626,0.8888,0.922,-0.4576,0.9289,0.703,1.1315,0.0348,-0.7823,0.2426,-0.0977,0.0425,0.4785,0.1782,-0.8294,0.098,-1.2188,0.1511,12.0,1,607.1892999999999,545.5437000000001,590.2105,580.9811666666666,1,1
70203318.0,0.0,15.67,ISCED level 3,11.0,71.72,Native,Did not repeat a  grade,540.0,540.0,660.0,0.6148,0.45,0.59,1.33,8.0,3.0,1.3341,1.7903,1.1793,0.3692,-2.0663,-0.6262,-1.6464,0.5121,1.0346,0.1526,-0.0791,0.636,1.2316,0.6994,1.7046,2.4403,2.0378,-0.5358,1.0844,0.4352,0.9982,1.8905,1.6219,1.8524,0.273,-0.8462,1.6052,1.9097,1.3651,0.9289,2.0513,2.0049,-0.7418,0.2907,0.0115,0.6494,0.3229,-0.5081,-0.7068,0.0979,-0.3957,-0.2416,0.4366,34.0,1,542.2084,494.5902,470.3693,502.3893,0,0
70205720.0,0.0,15.83,ISCED level 3,13.0,79.49,Native,Did not repeat a  grade,245.0,315.0,210.0,0.8957,0.1,0.21,-1.41,10.0,9.0,0.5118,1.0435,1.1793,-0.281,0.871,0.7628,-0.3893,0.5121,1.0346,0.2719,-0.474,0.5665,1.5806,1.8839,-1.8876,-1.272,1.4734,1.6762,1.0844,1.1811,0.7068,-0.9598,0.0501,0.2224,1.1758,0.7807,1.1479,1.9097,0.4308,0.4561,1.3829,1.4874,0.9683,-0.7823,0.8625,1.1547,-1.7161,1.3444,-0.6827,-0.5677,2.3635,-1.2188,-1.3048,61.0,1,506.0989,559.8902,606.4042,557.4644333333333,0,0
70204568.0,0.0,16.0,ISCED level 3,16.0,65.25,Native,Did not repeat a  grade,240.0,300.0,300.0,0.9393,0.45,0.59,-0.04,8.0,5.0,0.202,0.3452,-0.5668,1.0192,0.4922,1.314,0.3183,0.7743,-0.6576,0.5102,2.0073,0.1744,-1.7421,0.1222,-0.0697,0.2705,-0.6142,-0.1855,-1.1534,-0.733,-1.3246,0.4637,-0.5176,-0.4347,0.1587,-0.3727,-0.4982,-0.6081,-1.0356,-0.164,0.2069,0.3416,-0.9675,-0.7823,-0.0321,-1.4802,-0.8508,-0.2057,0.4219,2.0258,-0.0255,-1.2188,-1.3048,67.0,0,645.3235,655.7997,634.3890999999999,645.1707666666666,1,1
70206898.0,0.0,16.25,ISCED level 3,11.0,27.57,Second-Generation,Did not repeat a  grade,300.0,210.0,300.0,-1.0627,-0.25,0.59,1.33,5.0,5.0,-0.5674,-0.1239,1.1793,-0.94,-0.9142,-0.6262,-0.7598,-0.9181,0.2169,-0.3335,-0.1716,-0.6079,-0.3253,-1.0985,-0.0697,-0.2888,0.6912,0.6012,-0.6506,-0.2047,0.0273,0.4637,-0.0614,0.3468,0.1708,-0.0549,0.2865,0.1686,-0.0511,0.4165,-0.09045,0.291,-0.3184,0.2907,0.102,-0.0624,0.1002,0.5819,-0.2113,0.0979,0.1419,-0.2905,-0.4358,38.0,0,563.1433,536.8773000000001,451.0887000000001,517.0364333333333,0,0
70201087.0,0.0,15.83,ISCED level 3,16.0,79.49,Native,Did not repeat a  grade,400.0,200.0,160.0,0.869,-0.6,0.59,-1.41,8.0,9.0,0.115,-0.7222,1.1793,1.2943,-0.5964,-0.7366,-0.5072,-1.256,0.3622,2.0871,0.4572,-0.2934,-0.7215,-0.4089,0.9065,1.6524,-0.6142,1.3256,1.0844,-0.5707,-0.1015,0.1097,-0.0328,0.5761,0.9563,-0.2283,0.2865,0.0237,0.688,0.9289,0.9199,1.6797,0.1935,-0.7823,-0.4054,-0.6757,-0.8303,0.0821,-0.4589,0.7841,0.5149,-1.2188,-0.7233,28.0,1,494.6654,495.0531,486.1581,491.95886666666667,0,1
70201590.0,0.0,15.5,ISCED level 3,16.0,73.91,Native,Did not repeat a  grade,360.0,240.0,240.0,1.5909,-0.25,0.59,1.33,9.0,9.0,1.9644,1.7903,1.1793,3.601,-0.3409,-0.7857,-0.5066,-0.3253,1.0346,0.5102,0.4572,0.1744,2.6131,0.3486,0.795,0.8232,0.0646,-0.9391,0.0281,0.1956,-0.1015,-0.2006,0.8496,-0.094,-0.2589,-0.2736,1.4729,0.6998,0.522,0.9289,0.7417,-0.073,-0.4415,0.2907,-0.2153,-0.9798,-1.0595,-0.5081,0.0537,-0.5239,-2.1763,-1.2188,-0.6237,41.0,1,564.0362,597.5961,587.9777,583.2033333333333,1,1
70200508.0,0.0,15.58,ISCED level 3,11.0,72.94,Native,Did not repeat a  grade,240.0,240.0,240.0,-0.0846,0.45,-0.95,1.33,7.0,4.0,-0.3659,0.4189,-0.5813,0.0895,-1.5763,1.314,0.006,0.5121,-0.6576,0.2464,0.1915,0.6797,-0.1542,-1.0985,0.409,0.2705,0.6912,-0.5358,-0.6583,0.1956,-0.772,0.4637,-0.4684,0.1123,-0.2475,-0.8633,-0.611,-0.8702,-1.3645,-1.4721,-0.1577,-0.2912,-0.4509,-0.7823,-0.4178,-0.2974,-1.0028,-0.3345,-0.5067,0.0979,-0.2162,-1.2188,-1.3048,30.0,1,682.3107,577.0615,606.4734000000001,621.9485333333333,0,0
70200747.0,0.0,15.5,ISCED level 3,11.0,57.64,Native,Did not repeat a  grade,240.0,280.0,280.0,-0.1853,0.45,-1.72,-0.5,11.0,10.0,0.0426,-0.2224,-0.5012,0.6901,-2.0663,-0.9641,-0.7868,-1.6391,0.0224,-2.3003,-0.9282,-2.2177,0.6735,-0.4089,1.3451,0.7192,2.0378,1.6762,1.0844,0.2653,-0.772,1.8905,-1.539,-1.3162,-0.8285,-0.3691,1.6052,-0.1791,-0.3889,0.9289,0.2394,2.6335,2.7249,-0.7823,0.6854,1.7166,0.6659,2.6186,-1.463,2.0258,2.3635,-1.2188,-1.3048,59.0,0,458.9096,516.7329000000001,440.3565,471.99966666666666,0,0
70203107.0,0.0,15.75,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,300.0,180.0,300.0,1.4597,1.5,-1.72,0.42,10.0,10.0,1.2717,1.3032,1.1793,0.0595,1.0043,0.6259,-1.3302,-0.3253,1.0346,-0.9263,-0.5786,-0.6413,0.0127,-0.5485,-0.0697,-1.272,0.2865,1.6762,1.0844,-0.5707,1.8164,1.8905,-0.0614,0.9703,0.6326,1.246,1.6052,0.1686,0.2507,0.9289,0.9199,1.3217,-0.0633,-0.7823,-0.2509,0.5937,-1.7161,0.4924,-1.0481,-0.9926,0.1419,-1.2188,1.2275,32.0,1,637.8621,685.0469999999999,699.3734,674.0941666666666,1,1
70204506.0,-1.0,16.08,ISCED level 3,16.0,79.49,First-Generation,Repeated a  grade,300.0,225.0,300.0,1.1032,0.45,-0.18,1.33,4.0,7.0,0.4295,1.7903,0.0477,-0.3918,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,2.6131,0.1222,-0.524,-0.4021,0.6912,0.6012,0.4667,0.1956,-0.1015,0.4637,-0.4684,1.4751,0.1904,-0.0549,0.9411,-0.2045,-0.2417,0.9289,-0.1577,0.8345,-1.0873,-0.7823,0.4732,1.1757,0.678,1.7629,-0.9065,-0.0016,0.1418,0.2171,0.8611,28.0,0,694.3602,668.6901,648.3349999999999,670.4617666666667,1,1
70204569.0,0.0,15.58,ISCED level 3,16.0,65.25,Native,Did not repeat a  grade,315.0,210.0,525.0,1.152,1.5,-0.18,1.33,8.0,7.0,0.7045,0.9657,1.1793,0.333,0.9639,-0.5488,-0.3007,-0.1625,-0.6576,0.2464,-0.474,-1.0615,0.638,0.1222,-0.0697,0.7192,0.2865,-0.5107,-0.6583,0.1956,-0.1015,-0.4342,-0.4684,0.1123,-0.2447,-0.9119,-0.9816,-0.116,-0.6318,-0.4401,-0.5782,0.3388,-0.3184,0.7703,-0.0097,0.08295,0.1284,0.1427,0.0537,0.0979,0.1419,-0.5146,0.2316,56.0,1,642.5664999999999,570.6376,531.9834,581.7291666666666,0,1
70201452.0,0.0,15.67,ISCED level 3,16.0,72.94,Second-Generation,Did not repeat a  grade,320.0,240.0,480.0,1.2308,1.5,0.98,1.33,6.0,6.0,1.1374,0.4189,-0.1357,0.1042,0.6019,0.6259,0.6525,0.7743,-1.3914,1.1847,2.0073,1.3209,2.0787,0.6994,-1.0064,0.2705,2.0378,-0.2119,-0.6583,-0.9792,-1.071,0.8794,-1.0583,0.3468,0.855,0.67,0.5245,1.3485,-0.4907,0.4165,1.4598,1.3217,-0.3184,-0.7823,0.3206,0.5889,0.8176,0.6351,1.9637,0.2222,-0.4203,0.9242,1.2388,32.0,1,615.0898,655.3302,680.1015,650.1738333333333,1,1
70206623.0,0.0,15.58,ISCED level 3,16.0,71.72,Native,Did not repeat a  grade,300.0,240.0,240.0,0.7466,-1.64,0.59,-0.04,6.0,8.0,0.1301,-0.2224,1.1793,-0.1536,0.2108,1.314,1.1049,0.7743,1.0346,-0.3268,0.1041,0.9278,-0.3068,0.1222,-0.524,-0.7816,0.6912,0.6012,0.4626,0.3709,0.9982,-1.1858,0.7657,0.9703,0.9128,2.3015,0.1712,1.9097,2.1449,0.9289,0.911,2.6335,0.9683,0.2907,0.5214,0.2732,0.4334,0.733,0.5289,-0.2697,-0.8037,-1.2188,-1.3048,12.0,0,552.1487,520.7632,500.7649,524.5589333333332,1,0
70200271.0,0.0,15.42,ISCED level 3,11.0,72.94,Native,Did not repeat a  grade,360.0,360.0,180.0,-0.4395,0.45,0.59,-1.41,7.0,6.0,-1.2046,-1.8518,-1.3904,-0.5742,-2.7124,1.314,-0.9726,0.7743,-1.1847,-1.7115,0.7397,0.1744,-1.384,-1.4439,-1.8876,-0.7816,-0.1532,-0.9391,-1.4117,0.1956,1.8164,-0.9598,-0.9,1.8524,-1.9207,-0.992,-2.4881,-0.8702,-0.6895,-1.4721,-0.1359,-0.6819,-0.0728,-0.7823,0.4584,-2.2971,-1.7161,0.5067,0.6877,0.7661,-0.5338,-1.2188,-1.3048,51.0,0,498.2424,452.2323,428.4073,459.62733333333335,0,0
