CNTSTUID,EFFORT1,EFFORT2,GRADE,AGE,ISCEDO,PARED,HISEI,MMINS,LMINS,SMINS,TMINS,ESCS,UNDREM,METASUM,METASPAM,ICTHOME,ICTSCH,HOMEPOS,CULTPOSS,HEDRES,WEALTH,ICTRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,BELONG,BEINGBULLIED,ENTUSE,HOMESCH,USESCH,INTICT,COMPICT,AUTICT,SOIAICT,ICTCLASS,ICTOUTSIDE,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,"Is_MISCED_5A,6","Is_FISCED_5A,6"
39202134.0,3.0,9.0,0.0,15.58,General,16.0,76.24,250.0,200.0,165.0,1750.0,0.382,0.8,1.36,1.33,7.0,4.0,-0.9971,-0.3783,-2.049,-0.5295,-0.4987,1.3671,-0.2023,-0.1174,-0.1625,0.2169,0.5102,-0.1716,-1.2654,1.0123,-0.4089,0.0755,-0.6451,-0.6142,1.6762,-1.4117,0.1956,-0.2288,-0.7592,-1.3539,1.2386,0.7251,-2.5252,-0.4509,0.8615,0.403,-0.8692,-0.2004,0.7018,-0.6219,0.7841,-0.5173,0.8153,-0.4809,47.0,1,650.0977,678.8244,664.0281000000001,664.3167333333334,1,0
39201082.0,10.0,10.0,0.0,15.58,General,16.0,51.56,350.0,300.0,300.0,1950.0,-0.304,0.45,-0.18,-1.41,8.0,5.0,-1.5069,-1.8511,-1.0527,-1.4211,-1.1421,2.0345,0.1694,0.7198,-0.3792,-2.0819,-0.6163,-0.4771,-0.7827,-1.9715,-2.4403,2.7752,-1.272,2.0378,1.6762,1.0844,0.4352,-0.6545,1.8905,-1.0946,0.1038,-1.4518,-0.2151,2.7249,-0.7823,-0.5988,-2.2971,-1.7161,-1.3282,-2.6033,-2.5144,-2.1763,0.5203,-1.3048,28.0,0,668.7207999999999,614.3441,567.9555,617.0068,1,1
39203517.0,5.0,5.0,0.0,16.0,Vocational,12.0,31.08,250.0,200.0,165.0,1600.0,-1.8368,-1.64,-1.72,-1.41,3.0,4.0,-2.6916,-1.6274,-2.1881,-2.2006,-1.9905,-0.0424,-0.3971,-1.3309,-1.1311,-0.6576,0.5102,0.1888,0.1744,-0.2704,-1.0985,1.2421,1.1904,-0.6142,0.6012,1.0844,0.1956,-0.1015,1.1422,0.2621,1.2386,-1.0677,0.5761,-0.9239,-0.7823,-0.29679999999999995,-1.0423,-1.7161,-0.3735,-0.9457,-0.2683,-0.5464,-1.2188,-1.3048,34.0,1,431.4823,386.4427,345.17780000000005,387.70093333333335,0,1
39204322.0,9.0,8.0,0.0,15.5,General,9.0,29.16,250.0,200.0,165.0,1350.0,-1.6733,0.45,-0.18,-0.5,7.0,3.0,-1.0824,-1.3687,-1.3311,-0.4009,-0.5294,2.0345,-0.2023,-0.3001,-0.0008,-0.6576,2.0871,0.1915,-0.5905,-0.9016,-1.0985,-0.0697,-0.6346,-1.9892,0.6012,-0.6583,-0.9792,-1.3692,-0.687,-0.6723,1.2386,-0.0614,-0.7346,0.6818,-0.7823,-0.4182,-1.6148,-1.1598,-0.5081,-1.1888,-0.5753,-0.7345,-1.2188,-1.3048,19.0,1,495.9679,505.33420000000007,487.2844999999999,496.1955333333333,0,0
39203296.0,7.0,9.0,0.0,16.25,General,16.0,81.92,250.0,200.0,150.0,1250.0,0.9759,0.8,0.98,1.33,6.0,2.0,0.1507,0.5048,-0.1357,-0.4304,-0.4125,2.0345,0.3485,1.0067,-0.6555,1.0346,-0.2622,-0.1716,-0.3449,0.4607,0.1222,0.409,-0.2888,0.027,1.6762,1.0844,1.1811,1.0596,1.0671,0.2621,-0.5928,-1.7226,-0.2151,0.9517,-0.7823,-0.0973,-0.6363,-0.0163,-0.8497,-1.9467,-1.727,-1.2382,-0.5146,-0.5014,6.0,0,501.349,526.2964,511.0371999999999,512.8942,1,1
39203434.0,7.0,7.0,0.0,16.08,General,12.0,51.56,350.0,200.0,200.0,1650.0,-0.0125,-0.94,0.21,1.33,9.0,10.0,0.6972,-0.1615,-0.6947,0.8448,0.263,1.0573,-1.1053,-0.8332,-0.8111,-2.0819,0.4798,0.1041,-0.2934,1.0123,0.8214,-1.0064,0.2705,0.2865,-0.3047,1.0844,0.0385,0.7068,0.8207,-1.593,0.1038,1.024,-1.3162,-0.0633,0.7703,-0.4151,0.1111,-0.6619,-0.0346,-1.0931,-0.6031,-0.6426,-1.2188,-0.7509,72.0,0,595.5143,549.417,568.5827,571.1713333333333,0,0
39206320.0,9.0,10.0,0.0,15.83,General,16.0,26.64,200.0,250.0,100.0,1600.0,-0.6461,-0.94,-0.18,0.42,5.0,0.0,-1.1934,-1.8511,-1.3835,-0.4038,-1.4134,2.0345,-0.2023,1.0067,0.9397,1.0346,2.0871,-0.0818,0.1744,0.6575,-0.7391,1.9635,1.1904,-1.0299,0.9747,1.0844,0.7871,1.8164,1.8905,0.9759,1.2386,-0.0806,1.3357,-0.3184,-0.7823,-1.5681,-1.5231,-1.7161,-1.0078,-1.3434,-1.3323,-0.011,-1.2188,-1.3048,68.0,1,528.6829,545.0340000000001,488.8604,520.8591,1,1
39203333.0,10.0,10.0,0.0,15.92,General,14.0,70.34,250.0,250.0,100.0,1750.0,0.5377,-1.64,-0.95,0.42,8.0,7.0,0.2048,0.0763,-0.1357,0.0308,-0.2834,2.0345,0.7015,-0.0424,0.7743,1.0346,2.0871,0.4572,1.8245,-0.0176,-0.5196,-0.663,0.2705,-1.9892,0.6012,1.0844,-0.5707,-0.1015,1.8905,0.8126,-0.5928,-0.1433,-1.3162,-0.6464,2.0604,4.2444,-0.3014,-1.7025,2.5445,1.9637,2.0258,2.3635,-1.2188,0.0477,58.0,1,460.03219999999993,527.6560000000001,537.2984,508.3288666666667,0,0
39202566.0,6.0,7.0,0.0,15.5,Vocational,12.0,26.64,150.0,100.0,150.0,1500.0,-1.3851,0.45,-1.72,-1.41,5.0,5.0,-1.4242,-1.3687,-1.3835,-0.8748,-1.2909,0.9207,-0.2023,-0.8338,-1.1311,-1.5824,-0.8885,-0.1716,-1.0615,-0.1542,-1.8386,1.2421,0.9672,-0.2309,0.6012,-0.6583,0.1956,-0.1015,1.3423,-0.6723,-1.1176,-1.2865,-0.4347,-0.4415,-0.7823,-0.1496,-2.2971,-1.7161,-0.3345,-0.9457,-0.3623,-0.1549,-1.2188,-1.3048,26.0,0,412.4485,389.1943,370.7619,390.8015666666667,0,0
39204055.0,8.0,9.0,0.0,15.42,General,14.0,25.95,200.0,200.0,100.0,1500.0,-0.9963,0.45,-1.34,-0.5,7.0,4.0,-1.4216,-0.9329,-1.3311,-0.823,-1.6021,1.4424,1.314,0.0837,-0.3253,-0.6576,0.5102,-0.5786,-0.2934,0.2381,-1.0985,1.7046,1.6524,-0.6142,-0.2119,1.0844,0.7871,-0.1015,0.052,-1.0946,-0.5928,-1.4832,0.3468,-0.3184,-0.7823,-0.2004,-2.2971,-1.7161,-0.8582,-0.7467,-0.6031,0.1051,-1.2188,-1.3048,29.0,0,557.9191000000001,583.0274999999999,526.1818999999999,555.7095,0,0
39202004.0,7.0,8.0,0.0,15.67,General,16.0,43.33,200.0,200.0,200.0,1600.0,0.2808,1.5,0.59,1.33,8.0,5.0,0.2455,0.7953,1.1793,-0.7857,0.0124,2.0345,0.1597,1.0055,0.9044,1.0346,-0.0716,0.3695,-0.2934,-0.3087,-0.825,1.3451,-0.6346,-0.6142,-0.9391,1.0844,0.1956,-0.5983,0.052,-0.6723,0.6502,-1.0974,0.3468,0.0974,-0.7823,-0.4351,-0.4299,-0.3242,-0.32,-0.9457,-0.2683,-0.4663,-0.6098,-0.8181,38.0,1,648.6580000000001,632.9110000000001,659.3102999999999,646.9597666666667,0,1
39202812.0,6.0,5.0,0.0,15.67,Vocational,12.0,36.97,150.0,150.0,100.0,1500.0,-0.9442,-0.94,0.21,-0.5,6.0,4.0,-0.8475,-1.8511,-0.6853,-0.2396,-1.1421,0.8251,-0.3971,-0.7128,-1.1311,-1.5824,-1.6579,-1.4537,-1.2655,-0.6683,0.1919,0.9065,1.1904,0.6912,0.6012,1.0844,1.1811,0.6291,1.1422,-1.6371,0.3385,-0.7292,-1.2137,-0.9052,-0.7823,0.1939,-2.2971,-0.6017,-1.29,-1.478,-1.1563,-0.6792,-1.2188,-1.3048,74.0,0,404.0703,389.80959999999993,371.3884,388.4227666666666,0,0
39202899.0,6.0,9.0,0.0,15.67,Vocational,12.0,25.95,200.0,100.0,50.0,1500.0,-0.9146,-0.25,-0.57,0.87,6.0,6.0,-0.2813,-0.2665,-0.6853,-0.0307,-0.6355,1.1945,0.039,1.8202,-0.8111,-0.6576,0.7551,0.4572,-0.0543,-1.4526,-1.0985,0.5371,0.2705,-0.6142,0.6012,-0.6583,-0.733,-0.6545,0.4637,-0.267,-1.1176,-1.4373,0.0337,-0.9879,-0.7823,1.2936,-2.2971,-0.5461,0.6246,-0.4514,-0.3623,0.5149,0.0851,-1.3048,74.0,0,485.8026,482.0516,422.8657,463.5733,0,0
39202107.0,9.0,10.0,0.0,15.42,Vocational,14.0,80.78,250.0,150.0,100.0,1500.0,0.5095,-0.25,-1.34,-0.04,11.0,10.0,-0.3319,-1.3687,-1.3835,0.5846,1.012,-0.0424,1.314,1.8202,0.7743,-0.6576,0.5102,1.1813,0.1744,-0.0872,-0.4089,0.9065,0.2705,-0.6142,-0.9391,0.0083,-2.345,-0.1015,0.4637,0.2621,-0.5928,-0.8738,-0.4347,0.6818,-0.7823,0.6213,-0.4346,-1.7161,-0.0186,0.0537,-0.5753,-0.6261,-1.2188,-1.3048,49.0,0,473.0443,481.1631,463.938,472.71513333333337,0,0
39203114.0,8.0,8.0,0.0,16.25,General,16.0,56.57,300.0,300.0,200.0,1750.0,0.2195,1.5,0.59,1.33,8.0,6.0,-0.4953,-0.7076,-0.1357,-0.5474,-0.7874,1.3671,1.314,1.8202,-1.1311,-0.6576,-0.0686,-0.2644,-0.3689,0.4493,-1.0985,0.5371,0.2705,-0.6142,0.6012,-0.6583,-0.4112,-0.6545,0.4637,-0.1652,-0.5928,-0.8386,-1.1405,0.6818,-0.7823,-1.377,-1.2424,-1.7161,-0.5081,-2.1252,0.0979,0.5149,-1.2188,-1.3048,33.0,0,549.2144,500.1708,471.00049999999993,506.7952333333333,0,1
39202558.0,8.0,9.0,0.0,15.92,General,14.0,65.23,180.0,270.0,180.0,1575.0,0.1625,1.15,1.36,0.87,8.0,5.0,-0.4518,-0.2665,-0.1357,-0.9448,-0.7874,2.0345,1.314,1.8202,0.9044,-1.0657,0.5102,0.1014,0.6797,-0.9655,-1.8008,0.795,-1.272,-0.6142,0.6012,-0.6583,-0.2661,-0.7233,0.052,-0.569,-0.5928,-0.7997,0.3468,0.4829,-0.7823,0.8421,-0.0861,-0.2985,-0.2057,-0.4589,0.0979,0.5149,1.3577,-1.3048,36.0,0,622.5809999999999,641.8009,581.1286,615.1701666666667,0,0
39203987.0,9.0,10.0,0.0,15.58,Vocational,12.0,43.33,250.0,150.0,100.0,1500.0,-0.9484,0.1,-1.72,-0.5,8.0,10.0,-1.1438,-1.8511,-2.3391,0.0715,-0.4987,-0.4003,-2.1621,-1.6464,-1.6391,-1.5824,-2.3003,-1.4537,-2.2177,0.3568,-0.4089,0.5082,0.2705,-0.6142,-0.9391,-0.6583,-1.1146,-1.5851,0.4637,-2.1464,-0.5928,-1.4832,-1.3162,-0.6659,1.2618,0.094,-2.2971,-1.7161,-0.0186,-0.7467,-0.2683,0.5149,-1.2188,-1.3048,46.0,0,515.7822,535.859,495.5088,515.7166666666667,0,0
39206082.0,9.0,8.0,0.0,16.0,General,12.0,16.33,200.0,200.0,100.0,2250.0,-1.0692,0.45,1.36,1.33,6.0,5.0,-0.2137,-0.3604,-0.1357,-0.1882,-1.1421,0.254,0.2384,1.8202,0.7743,-0.6576,1.0383,0.836,0.7429,0.5801,0.8214,-0.0362,0.2705,-0.6142,0.9995,0.4626,2.0054,1.8164,0.052,1.243,1.2386,0.3693,0.5761,1.4685,-0.7823,-0.2398,-2.2971,-1.7161,-0.6385,-0.826,0.0979,0.1166,-1.2188,-1.3048,16.0,0,607.3002,611.0992,571.9889999999999,596.7961333333333,0,0
39200066.0,7.0,9.0,0.0,16.17,General,16.0,43.33,250.0,200.0,200.0,1500.0,0.1606,-0.25,-1.72,-0.5,10.0,6.0,-0.0387,-0.5278,0.8235,0.1105,-0.3191,-0.2639,1.314,0.7198,-1.1311,1.0346,0.5102,0.1014,-0.5905,-0.6362,-0.4089,1.2421,0.2705,0.6912,0.6012,1.0844,-2.345,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.4347,0.9683,-0.7823,0.7782,-0.0707,-0.2826,-0.0186,-0.5067,0.0979,0.5149,-1.2188,-1.3048,76.0,0,466.8250999999999,465.2741,464.3222,465.4737999999999,1,1
39201910.0,9.0,9.0,0.0,15.5,General,14.0,31.15,200.0,200.0,200.0,1600.0,-0.5999,-1.64,-1.72,-0.96,9.0,2.0,-0.719,0.1557,-1.0527,-1.2109,-1.1421,1.4424,-0.2023,-0.8332,-1.6391,-0.6576,0.7551,-0.1716,-0.3449,0.0127,-1.0985,0.3787,0.2705,-0.6142,1.6762,-0.6583,-0.2661,1.8164,0.4637,1.243,0.7301,2.3693,0.2224,0.8801,-0.7823,-0.7244,-1.1527,-0.1477,-0.8244,-1.0873,-0.3522,0.5149,-1.2188,-0.8181,38.0,1,510.9453,508.7234,471.5729,497.0805333333333,0,0
39202523.0,4.0,9.0,0.0,15.33,General,12.0,70.5,300.0,250.0,200.0,1700.0,-0.317,1.15,0.59,1.33,10.0,1.0,-0.875,-0.7284,-1.3311,-0.0195,-0.7874,2.0345,-0.2023,-0.0424,0.5121,-0.6576,2.0871,-0.5786,0.1744,0.391,-1.0985,0.5082,0.2705,-0.6142,-0.9391,0.4626,-0.2047,-1.034,0.4637,-0.9827,-1.1889,-1.6241,-1.2027,-1.2605,-0.7823,-3.594,-2.2971,-1.7161,-0.0186,-0.7467,-0.2274,0.5149,-1.2188,-1.3048,41.0,0,471.2039,453.9898,447.9991000000001,457.7309333333333,0,0
39205112.0,5.0,10.0,0.0,16.08,General,16.0,81.13,250.0,200.0,165.0,1600.0,0.7616,0.45,-0.95,-0.04,10.0,7.0,-0.3202,-1.8511,-0.1357,0.0035,0.1935,-0.1464,-0.2116,-0.4179,-1.6391,-0.6576,-1.0333,-1.4494,-1.184,-0.4934,-1.3543,0.9065,0.2705,-0.6142,0.6012,0.4667,1.1811,-0.3178,1.1422,-0.523,-0.3236,-0.8109,-0.4347,-0.2194,-0.7823,-0.29679999999999995,-1.0423,-1.7161,-0.3735,-0.9457,-0.2683,-0.5464,-0.1648,-1.3048,9.0,1,481.65199999999993,545.9225,491.721,506.4318333333333,1,1
39201100.0,5.0,9.0,0.0,15.5,General,14.0,70.34,300.0,300.0,300.0,1650.0,0.3153,0.45,-0.95,1.33,8.0,1.0,-0.3207,-0.5468,-1.3878,0.0478,0.2565,0.9134,-0.8431,-0.5517,-1.6391,1.0346,-0.0042,-0.9319,-0.9809,-0.9016,1.8839,1.7046,0.7192,-0.6142,-0.9391,1.0844,0.7871,-2.7365,0.8794,-0.3626,0.6502,-1.3068,0.1123,0.3241,-0.7823,-0.4678,-1.2893,-1.7161,0.7749,-1.6462,-0.9461,-0.771,-1.2188,-1.3048,20.0,1,591.0306,586.6897000000001,568.3547000000001,582.0250000000001,0,0
39204174.0,7.0,9.0,0.0,15.92,General,16.0,79.74,275.0,275.0,220.0,1705.0,0.9379,0.1,0.59,-1.41,11.0,0.0,0.159,-0.5278,-0.1357,0.1352,0.1728,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,-2.7114,0.6632,0.795,0.2705,1.563,1.6762,1.0844,2.0054,1.8164,0.052,1.1963,1.2386,2.3693,1.8524,0.9517,-0.7823,-0.6879,-1.2893,-1.7161,1.1572,0.3423,0.0979,0.5149,-1.2188,-1.3048,3.0,0,639.866,606.5575,498.5165999999999,581.6466999999999,1,1
39201856.0,8.0,7.0,0.0,16.0,General,16.0,75.13,250.0,300.0,250.0,1750.0,0.7948,0.8,0.59,-0.04,8.0,0.0,0.0283,-0.2665,1.1793,-0.1698,-0.114,2.0345,1.314,0.5467,0.5121,-0.6576,0.6463,0.1888,1.3209,0.562,-0.9937,1.3451,1.4885,1.2186,1.6762,0.4626,-0.2661,1.1448,1.8905,1.243,-0.5928,-0.4171,0.8347,-1.0807,1.1625,0.2043,-0.5573,-0.1901,0.7323,-1.4201,1.005,0.7595,-1.2188,-0.2444,70.0,0,553.0266,515.5506,457.3166,508.6312666666667,0,1
39201166.0,5.0,10.0,0.0,16.08,General,12.0,43.33,250.0,200.0,165.0,1850.0,-0.5841,1.5,1.36,0.42,10.0,10.0,-0.2829,-0.7284,-0.1357,0.1135,-0.7874,2.0345,0.039,0.3737,-0.8111,1.0346,0.9325,-0.5819,-1.0615,-0.1922,-1.8008,1.2421,0.7323,0.2865,1.0891,1.0844,0.7871,1.8164,-1.0109,0.2621,0.5012,0.871,0.5761,0.6818,-0.7823,-1.0673,-1.2112,-1.7161,-1.0741,-2.0084,-1.2228,-1.3642,-1.2188,-0.4809,42.0,1,586.1286,579.5874,539.9673,568.5611,0,0
39202295.0,7.0,10.0,0.0,15.33,General,16.0,67.11,200.0,200.0,100.0,1550.0,0.2017,0.1,0.59,1.33,5.0,3.0,-1.0121,0.0253,-1.0527,-1.6115,-1.1421,0.5077,0.4394,-0.0429,0.299,0.2169,-0.3037,0.1093,0.1744,1.3052,0.8214,0.409,0.9672,0.6912,-0.1855,0.4626,0.7871,0.6291,0.4637,1.7411,1.2386,-0.0328,0.5761,-0.0358,-0.7823,0.0094,-0.7764,-0.2548,-1.0151,-0.9907,-0.6031,-0.3088,0.0845,-1.3048,76.0,0,555.5885000000001,574.2346999999999,572.0444,567.2892,1,1
39205666.0,8.0,9.0,0.0,15.42,General,12.0,25.39,150.0,200.0,150.0,1600.0,-1.2139,0.8,0.21,-0.04,7.0,6.0,-0.9634,-0.3783,-1.3835,-0.8476,-0.5294,0.6499,0.4394,0.2329,-0.1625,1.0346,0.7904,0.1041,1.3209,0.8418,-0.7391,0.9065,0.8232,-0.1532,1.3256,0.443,-0.6888,0.6291,1.0671,0.8126,0.1038,0.7872,0.8347,-0.3184,0.2907,-0.3989,-1.5558,-1.0028,0.623,-0.4808,1.0404,-0.265,-1.2188,-1.3048,16.0,1,464.2281000000001,458.0393,441.9843,454.7505666666668,0,0
39203968.0,1.0,6.0,0.0,15.67,General,16.0,43.33,250.0,200.0,200.0,1600.0,-0.1653,0.1,0.21,1.33,5.0,1.0,-0.8085,-1.3687,-0.1357,-0.6509,-0.7874,2.0345,-1.5925,-1.1782,-1.1311,-0.6576,-0.3605,-0.5786,-0.6894,-1.9715,-2.4403,2.7752,1.6524,-0.6142,0.6012,0.4626,0.1956,-0.772,1.8905,-0.267,0.1038,-1.0352,-0.4347,0.6818,0.8615,-0.341,-1.6148,-0.5657,0.7574,-0.5989,0.7661,-0.0044,-1.2188,-1.3048,45.0,0,641.9555,638.059,579.1931,619.7358666666667,1,1
39203339.0,5.0,5.0,0.0,15.92,General,16.0,70.5,270.0,270.0,270.0,1890.0,0.897,1.5,0.98,1.33,9.0,5.0,0.4782,0.431,-0.1357,0.1215,0.2851,1.1945,-0.2023,0.4854,0.5121,0.2169,-0.0716,0.4546,0.1744,0.6934,0.1222,0.9065,-0.4021,0.2865,0.6012,-0.6583,0.571,-0.6545,1.0944,-0.9827,-0.5928,-0.0614,-0.4347,-0.5719,1.2618,0.6729,-0.4233,-1.7161,1.4409,0.587,2.0258,0.1166,-0.6098,-0.5494,17.0,1,692.0668000000001,701.2039000000001,703.7666,699.0124333333333,1,1
39203688.0,8.0,9.0,0.0,15.75,Vocational,16.0,71.55,150.0,200.0,100.0,1500.0,0.4651,-0.6,-0.57,1.33,8.0,2.0,-0.5895,-0.5278,-1.7257,0.1639,-0.4987,1.4424,-0.5488,-0.3007,-0.3253,-0.6576,-2.3003,-2.2652,0.1744,0.3171,-0.4089,0.5082,0.7192,-1.9892,-0.9391,1.0844,0.1956,-0.6545,-0.2459,-0.267,-1.1176,-1.0586,0.2342,-0.6686,-0.7823,-0.5194,-1.2893,-1.7161,-1.145,-1.5943,-0.7997,-0.7345,-1.2188,-0.5494,64.0,1,531.7921,525.5451,534.7918999999999,530.7097,0,1
39201279.0,5.0,8.0,0.0,15.58,General,16.0,46.38,225.0,270.0,180.0,1530.0,-0.0429,-0.94,0.21,1.33,5.0,3.0,-0.6567,-0.115,-0.6947,-0.9509,-0.2834,-0.0424,0.7628,-0.3733,-1.1311,-1.2947,0.0205,0.8329,-0.6079,0.6575,-1.0985,-0.0697,0.2705,-1.4753,0.6012,-1.4117,-0.2661,-0.1015,1.8905,-2.1464,-1.1889,-2.1837,-1.3162,-0.8428,-0.7823,-0.1366,-2.2971,-1.7161,1.2037,-0.8494,-0.776,-0.7345,1.314,-1.3048,58.0,1,488.3562,501.0421,530.2795,506.5592666666666,1,1
39202176.0,8.0,8.0,0.0,16.0,General,16.0,72.96,150.0,150.0,100.0,1700.0,0.9254,1.15,0.59,1.33,9.0,4.0,0.4347,1.6676,-0.1357,-0.7202,-0.5294,0.6951,1.314,1.0055,-0.6555,-1.3914,0.5102,-1.4537,0.5901,0.6523,0.1222,0.5371,0.2705,0.6912,0.6012,1.0844,0.1956,-0.1015,-0.1748,1.1963,-0.5928,-1.0586,-0.2151,0.6818,-0.7823,-0.2996,-0.9261,-1.0595,-0.3345,-1.1443,0.0979,-0.437,-0.6098,-0.4809,39.0,0,514.0721000000001,530.4004,566.1357,536.8694,1,1
39203473.0,8.0,9.0,0.0,15.75,General,16.0,62.13,250.0,200.0,165.0,2050.0,0.425,-1.64,-1.72,-1.41,7.0,2.0,-0.2601,0.6954,-1.3835,-0.4895,-0.2834,-0.2488,-1.1481,-0.8338,-1.6391,-1.2947,-2.3003,-0.474,-2.2177,0.5781,0.1222,0.0755,-1.272,-0.6142,0.6012,-1.1507,-2.345,-0.1015,-0.3799,-0.267,-1.1176,-1.0974,-1.2329,-1.15,2.896,-1.4891,-1.2893,-1.7161,-2.9336,0.0537,-1.1563,-0.7345,0.4875,-1.3048,68.0,0,424.2739,508.5795,483.9560999999999,472.2698333333333,1,0
39201227.0,7.0,9.0,0.0,15.5,General,16.0,30.9,300.0,300.0,200.0,1600.0,0.128,-0.94,0.59,1.33,9.0,2.0,0.444,1.6676,-0.1357,-0.5252,-0.5294,0.396,-0.3673,-0.5794,-0.6555,-0.6576,-0.0686,-0.5786,-1.0615,-0.1542,-1.0985,1.2421,0.2705,0.6912,0.6012,1.0844,0.1956,-0.1015,-1.2319,0.8126,1.2386,2.3693,0.7181,-0.3184,0.8615,0.0012,-0.3498,-1.7161,-0.2057,0.0537,0.0979,0.5149,-1.2188,-1.3048,45.0,0,687.7685,655.2918000000002,616.9325000000001,653.3309333333334,0,1
39201006.0,1.0,8.0,0.0,15.75,Vocational,12.0,17.0,200.0,200.0,100.0,1500.0,-1.3591,-1.29,-1.72,-1.41,8.0,3.0,-0.9289,-1.8511,-0.1357,-0.8476,-0.5294,-0.6495,-0.2023,-0.0424,0.7743,-0.6576,0.5102,0.4572,0.1744,-1.9715,-1.0985,1.2421,1.6524,-1.9892,-0.9391,-0.6583,0.1956,-0.1015,0.4637,-0.1652,-0.5928,-0.0614,-0.4347,0.3241,-0.7823,-0.0471,0.0316,-1.7161,-0.0186,0.0537,0.0979,0.5149,-1.2188,-1.3048,22.0,0,480.3759,457.5284,330.1678,422.6907,0,0
39200072.0,5.0,8.0,0.0,15.33,Vocational,16.0,79.74,200.0,150.0,200.0,1500.0,0.7765,1.15,0.59,-0.96,7.0,4.0,-0.2224,-0.5278,-0.1357,-0.1914,-0.2834,2.0345,1.314,-0.4185,-0.3253,1.0346,2.0871,0.8329,0.9888,-0.8551,-1.8008,1.6792,2.2999,0.6912,1.6762,1.0844,0.1956,1.8164,0.4637,0.2621,0.6502,-0.0328,0.5761,2.7249,-0.7823,-0.4896,-1.2112,-1.6959,-1.0926,-2.2148,0.0979,0.2783,-1.2188,-1.2255,26.0,1,479.8226999999999,465.4231000000001,413.7701,453.0053,0,1
39202168.0,4.0,9.0,0.0,15.5,General,12.0,17.69,300.0,150.0,200.0,1500.0,-1.2697,0.45,0.59,0.87,3.0,5.0,-0.7486,-0.115,-1.1006,-0.6921,-1.4409,1.0832,0.4394,0.006,-0.8111,-1.3914,1.0419,0.836,0.701,0.2864,-1.6796,1.7046,0.2705,0.6912,0.6012,1.0844,0.2653,-0.1015,0.4637,-0.569,-0.5928,-1.7021,0.7181,0.0348,-0.7823,-0.2591,-0.5446,-1.7161,0.893,-1.2625,0.2375,-1.5426,0.0845,-1.3048,30.0,1,611.5742,576.1165000000001,550.7062999999999,579.4656666666666,0,0
39201195.0,8.0,8.0,0.0,15.92,Vocational,12.0,70.5,150.0,150.0,150.0,1500.0,-0.44,0.1,-1.72,-1.41,4.0,0.0,-1.1657,-0.2665,-1.7257,-0.6901,-1.4837,0.9639,1.314,1.1049,0.7743,-0.6576,0.5135,0.5464,0.6797,0.6148,-0.7391,0.5371,0.2705,-0.6142,0.6012,0.443,0.3709,-0.1015,0.8794,-0.9827,-1.7969,-1.4832,-0.8444,-0.8245,-0.7823,0.5764,-0.932,-1.7161,-2.9336,-1.8907,-2.5144,-2.1763,-1.2188,0.1248,50.0,1,398.9409,404.9654,358.0094,387.3052333333333,0,1
39203602.0,4.0,10.0,0.0,15.42,Vocational,12.0,60.29,150.0,150.0,100.0,1500.0,-0.5291,-0.25,-0.18,1.33,11.0,3.0,-0.9166,-1.0717,-0.6947,-1.1508,-0.1766,1.4022,-1.1481,-1.7085,-1.6391,-1.6711,-0.9897,-1.0504,-1.6837,0.0313,-0.7391,-0.0362,0.7192,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,1.8905,-0.6723,-0.5928,-0.7997,-0.4347,0.1899,-0.7823,0.0421,-0.4867,-0.1471,-0.3345,-0.9457,-0.2274,-0.331,-0.6098,-1.3048,57.0,1,562.2021,543.4199,562.8654,556.1624666666667,0,0
39202657.0,10.0,10.0,0.0,16.17,General,12.0,43.33,200.0,200.0,150.0,1250.0,-0.5559,-0.25,0.59,-0.5,4.0,2.0,-0.2163,-0.3163,-1.0527,0.1432,-0.4987,1.7323,1.314,1.8202,0.9044,1.0346,2.0871,2.0073,0.9684,0.4956,-1.0753,1.5959,1.1904,-1.4753,1.6762,1.0844,-0.4435,0.6291,1.8905,0.7522,-0.5928,-0.8842,-0.3152,-0.4902,-0.7823,-0.8213,-2.1888,-0.2096,0.2017,-0.8436,2.0258,2.3635,0.2076,-1.3048,43.0,1,453.90330000000006,448.6157,439.9156,447.4782,0,0
39206261.0,7.0,8.0,0.0,15.67,Vocational,14.0,29.73,150.0,150.0,100.0,1700.0,-0.3644,0.8,0.21,-1.41,8.0,2.0,-0.0985,0.4483,-1.5925,-0.2679,-1.4409,-0.0424,-0.2023,0.2336,-0.3253,0.6402,0.5102,0.1915,-0.2934,-0.0194,0.1222,0.409,0.2705,-0.043,0.6012,-0.6583,-0.2047,-0.1015,-0.1748,-0.267,-0.0214,-0.5176,0.2342,0.3241,-0.7823,-0.4761,-2.2971,-1.7161,-1.3625,-1.4573,-0.3623,-0.2162,-0.2416,-0.4809,50.0,1,419.7458,417.4602,398.0786,411.7615333333333,0,0
