CNTSTUID,GRADE,AGE,ISCEDL,PAREDINT,HISEI,IMMIG,REPEAT,ESCS,UNDREM,METASUM,METASPAM,HOMEPOS,CULTPOSS,HEDRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,GCSELFEFF,GCAWARE,ATTIMM,INTCULT,PERSPECT,COGFLEX,RESPECT,AWACOM,GLOBMIND,DISCRIM,BELONG,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,Is_MISCED_5B,Is_FISCED_5B,Is_HISCED_5B
60806635.0,1.0,15.33,ISCED level 2,12.0,30.34,Native,Did not repeat a  grade,-1.7507,-0.25,-0.57,-0.5,-2.4547,-1.9582,-1.1827,-0.8051,0.7628,1.0055,-0.3253,0.5029,0.2751,-0.1687,0.1744,0.3916,0.1222,0.795,0.9672,0.4667,0.1956,1.0596,-0.2006,0.2621,0.7301,-0.0614,0.8347,-0.2302,0.7324,0.3013,-0.2436,-0.085,-0.6318,-0.7544,0.1569,0.291,-0.2861,0.0834,10.0,1,390.1897,405.8298,385.2066,393.74203333333327,0,0,0
60806768.0,0.0,16.08,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-2.1144,-0.6,-0.18,-0.96,-2.7136,-1.9582,-1.3835,-0.3885,1.314,1.8202,0.6372,0.6402,0.4399,-0.2644,-0.2934,1.0382,-0.4419,1.2421,1.2958,1.0844,0.1956,-0.1015,0.0208,-0.9827,1.2386,-0.7622,0.5761,1.6463,-0.532,-1.2083,-1.551,0.1549,0.4553,-1.4721,-1.0367,-0.6732,1.7131,0.4846,15.0,0,321.2551,315.4626,321.87019999999995,319.5293,0,0,0
60802611.0,0.0,15.58,ISCED level 2,9.0,50.9,Native,Did not repeat a  grade,-1.3565,-1.29,-1.34,-1.41,-1.3124,0.5479,-0.9726,-0.4003,1.314,1.3863,0.7743,-0.6576,0.5102,0.4572,0.1744,0.2561,0.1222,0.795,1.6524,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.4347,0.1904,-0.0549,-0.2014,0.2865,-0.8702,-0.8312,-0.4401,-0.7449,0.291,1.7356,-0.5635,53.0,0,321.6481,304.28830000000005,269.17370000000005,298.37003333333337,0,0,0
60800019.0,-2.0,15.67,ISCED level 2,12.0,24.53,Native,Repeated a  grade,-1.6644,-1.64,-1.72,-1.41,-1.9893,-1.0219,-1.3311,-2.7124,1.314,1.8202,-0.3253,-0.6576,-0.62,-0.5786,0.2215,0.2561,0.1222,1.2421,1.6524,-0.6583,0.1956,-0.1015,0.4637,0.2621,0.4094,-0.0614,-2.5252,-2.7142,-3.4944,-0.2014,1.6052,1.9097,2.1449,0.9289,-0.1577,0.291,-1.1549,-0.9879,69.0,1,257.79710000000006,272.4353,270.2992,266.84386666666666,0,0,0
60805720.0,1.0,15.92,ISCED level 2,9.0,32.2,Native,Did not repeat a  grade,-1.9882,-0.6,0.21,-0.04,-1.9633,-0.3425,-1.0527,-0.4825,1.314,0.6525,0.7743,1.0346,1.0419,0.836,0.9888,1.4842,0.1222,-0.1817,-0.6346,1.0844,0.7871,1.1448,0.8794,0.8126,-0.5928,0.3308,1.8524,-0.5299,0.94,-0.2014,0.7944,0.1686,-0.607,0.9289,0.8961,0.0595,0.0306,-0.0553,53.0,1,418.10059999999993,385.7874,412.6982,405.5287333333333,0,0,0
60806020.0,0.0,16.17,ISCED level 2,16.0,36.35,Native,Repeated a  grade,-0.265,0.45,-0.57,-0.5,-0.73,0.7144,-0.5012,0.7632,0.298,0.1509,-1.256,0.0116,0.0267,-0.2644,0.0814,-0.0788,-0.7391,1.3451,-0.5536,0.443,-0.4112,0.487,-0.687,0.6367,-1.566,-0.1116,-0.3152,-0.967,-0.031,-0.6155,-0.121,-1.1931,-0.637,-2.0357,-0.428,-0.4705,0.909,-0.0553,47.0,1,334.7522,351.7941,315.74799999999993,334.0981,0,0,0
60803249.0,1.0,16.08,ISCED level 2,12.0,37.92,Native,Did not repeat a  grade,-1.2135,0.8,-1.72,0.42,-1.5267,-0.4839,-0.3792,-0.2058,1.314,1.8202,2.0165,-0.6576,2.0871,2.0073,0.1744,0.5625,0.1222,0.409,1.2958,-0.6583,0.1956,-0.1015,0.052,0.2621,0.7301,-0.0614,0.5761,0.2336,-1.4486,-0.5986,-0.3856,1.9097,0.4256,0.9289,-0.1577,0.291,1.7356,-0.5707,58.0,1,357.7332,351.7237999999999,331.64160000000004,347.0328666666667,0,0,0
60803916.0,1.0,16.0,ISCED level 2,14.5,24.53,Native,Did not repeat a  grade,-1.784,0.1,-0.18,-0.5,-3.219,-0.7764,-2.4403,-0.2846,0.1694,0.1814,0.0728,0.2127,0.7869,0.836,0.1744,0.0773,0.1222,0.8812,0.7192,-0.6583,-0.2047,-0.1015,0.1097,-0.1652,1.2386,-0.0614,-0.094,0.4852,0.1316,0.2289,-0.0478,0.5572,0.7378,-0.7588,0.2388,0.291,-0.2021,0.0348,60.0,0,513.8009,548.8887,501.6435,521.4443666666666,0,1,1
60804882.0,1.0,15.92,ISCED level 2,12.0,81.92,Native,Did not repeat a  grade,0.2997,-0.94,-0.18,-0.04,0.068,0.8337,1.1793,-0.8879,-0.0037,0.6525,-0.3253,0.5029,1.3517,0.1915,0.5665,-0.6331,0.1222,1.1604,0.5206,-0.6583,0.7871,1.8164,-0.4342,0.8126,1.2386,0.2703,0.4317,0.6094,2.3015,1.4992,1.6052,0.7624,0.2503,0.9289,0.703,0.391,1.2163,-1.0572,49.0,0,482.3279,512.7484000000001,473.2107,489.4289999999999,0,0,0
60802528.0,0.0,15.75,ISCED level 2,9.0,21.82,Native,Repeated a  grade,-2.0546,-0.94,0.59,-0.96,-1.6529,-0.1041,-0.5492,-2.7124,1.314,1.1049,0.3993,-0.6576,1.4931,-0.1687,0.1744,0.6555,-0.4419,0.9065,1.6524,1.0844,2.0054,0.5693,-0.7985,0.2621,1.2386,-0.5176,0.5761,-1.6629,-0.6877,-0.2014,0.1712,-0.7944,-0.402,-0.4401,-0.7314,0.0804,0.3239,0.6818,62.0,1,290.2312,310.6229,281.79569999999995,294.2166,0,0,0
60800067.0,1.0,15.83,ISCED level 2,12.0,21.64,Native,Did not repeat a  grade,-1.4009,-0.94,-1.72,1.33,-1.2366,-0.5699,-1.0752,0.4039,-0.4082,-0.8804,-0.7784,-0.6576,-0.0716,-0.5786,-0.8262,0.9095,1.8839,-1.8876,1.6524,0.0281,-0.2047,0.5693,0.4637,0.2621,1.2386,-0.0614,0.5761,-2.7142,-1.4486,-1.038,-0.4982,-0.2787,-0.6704,-1.4721,-0.1577,0.291,0.5881,0.4458,16.0,1,400.776,346.4227,377.7509,374.9832,0,0,0
60800116.0,1.0,15.92,ISCED level 2,9.0,17.0,Native,Did not repeat a  grade,-1.8413,-0.25,-0.95,-0.5,-0.9318,0.1685,1.1793,-0.163,0.6259,1.8202,0.8654,1.0346,1.0741,0.8329,1.0579,1.0167,1.8839,1.3451,1.1904,1.0844,0.7871,0.5693,-0.0288,1.243,1.2386,0.8236,1.8524,0.1904,0.2357,-1.8117,1.6052,1.9097,-0.2023,0.4614,1.4449,0.4826,0.8547,-0.8378,29.0,1,324.8865,276.99190000000004,288.023,296.6338,0,0,0
60804895.0,0.0,15.75,ISCED level 2,12.0,24.53,Native,Repeated a  grade,-1.7161,0.45,0.59,1.33,-2.1114,-1.9582,-1.6145,-0.4195,0.2148,1.0067,0.5121,0.2169,0.5441,-0.1687,0.1744,-0.3442,-0.4419,-0.0697,-0.0545,-0.6661,0.571,-0.772,-0.2006,-1.7389,-1.2568,-0.4684,0.1123,0.855,0.2116,1.4992,0.5625,0.9953,0.208,0.9289,0.7194,0.5183,-0.2861,-0.1843,19.0,0,519.2816999999999,544.1154,512.3784,525.2585,0,0,0
60803014.0,0.0,15.58,ISCED level 2,14.5,26.64,Native,Did not repeat a  grade,-1.0306,-0.94,-1.72,-1.41,-2.452,-0.8327,-1.5925,0.5156,1.314,0.8667,0.7743,0.2169,0.5102,0.4572,0.1744,0.5873,0.1222,1.2421,1.4885,-0.6583,0.1956,-0.1015,0.4637,-0.4276,-0.5928,-0.0614,-1.3162,-0.0116,-0.3304,-0.2014,-0.2781,0.1686,0.2165,-0.4401,0.2266,0.2246,1.0428,-1.191,53.0,0,281.1005,365.4568,312.98889999999994,319.8487333333333,1,0,1
60806782.0,0.0,15.58,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-1.308,-1.64,-0.57,1.33,-0.8082,-0.4076,-0.4405,-0.0424,1.314,1.8202,-0.3253,1.0346,1.4882,0.1888,1.8245,0.4779,0.1222,-0.0697,1.2958,-2.5375,0.1956,0.487,-0.3799,1.348,1.2386,-0.0614,1.3357,0.1904,0.9258,-0.2014,0.7875,1.1388,0.715,0.4561,1.013,0.291,-0.1731,-0.0879,34.0,0,394.9768,347.69300000000004,324.06780000000003,355.57920000000007,0,0,0
60806044.0,1.0,15.67,ISCED level 2,12.0,36.35,Native,Did not repeat a  grade,-1.1422,-1.64,0.59,-1.41,-1.2874,0.5479,0.031,1.0043,1.314,0.1339,-0.1625,-0.6576,-1.0705,-1.4537,-1.238,0.641,-1.0985,-0.0697,0.2705,0.024,-0.9372,-1.3692,-0.3288,-0.3564,-1.3186,-0.9526,0.5761,-0.4656,-0.7975,-0.2014,1.6052,0.4357,2.1449,0.9289,-0.1577,0.291,0.5881,-0.9879,70.0,0,327.1793,357.5941,282.00249999999994,322.2586333333333,0,0,0
60804260.0,-1.0,16.08,ISCED level 2,12.0,26.62,Native,Did not repeat a  grade,-1.3637,-0.94,-0.18,-0.96,-1.3728,-0.5025,-1.257,0.627,0.0405,1.8202,0.433,-0.67,0.0205,2.0073,0.8674,-0.3097,-1.8008,0.8207,-0.5536,-0.7025,-0.1401,-2.7365,-0.4939,-0.4506,0.4094,-1.0026,-0.3152,0.3586,-0.3897,0.3013,-0.6891,-0.4742,-0.6853,-1.1958,-1.0092,-0.6153,1.6498,-0.7844,39.0,0,202.0538,284.36800000000005,217.4796,234.6338,0,0,0
60803366.0,1.0,15.5,ISCED level 2,16.0,88.7,Native,Did not repeat a  grade,1.0134,0.1,0.98,-0.04,-0.0661,-0.5999,1.1793,0.871,1.314,0.6525,-0.3253,-1.3914,0.8912,0.1915,0.636,1.6525,1.8839,-0.6311,-1.272,-0.6583,-0.733,0.1187,1.0109,-2.1464,-0.5928,-0.0806,0.3133,0.3683,0.3352,1.4992,1.6052,1.9097,1.4864,0.9289,2.0513,-0.1263,-0.1731,-0.7654,45.0,1,597.736,551.3651000000001,621.7394,590.2801666666668,0,0,0
60800605.0,0.0,15.92,ISCED level 2,16.0,28.48,Native,Repeated a  grade,-0.9211,-0.25,0.21,0.42,-1.926,-0.0069,-1.7722,-0.2634,0.385,1.1049,0.9044,-0.6576,0.8218,-0.2644,0.8874,0.943,0.1222,1.5715,1.6524,0.4667,0.1956,0.487,0.4637,0.2621,-1.3186,-0.0129,0.5761,0.9753,-0.10685,-0.2014,0.2865,0.1686,-0.2023,-0.1587,-0.1577,0.291,0.5881,-0.4745,72.0,1,317.4134,305.9334,305.641,309.6626,0,0,0
60801147.0,0.0,15.42,ISCED level 2,12.0,32.2,Native,Repeated a  grade,-1.4131,-1.64,-1.72,0.42,-1.7409,-0.4076,-1.0527,-0.0424,-1.1481,-1.0988,0.7743,-0.6576,0.1808,-0.5786,0.9278,0.2561,0.1222,1.2421,1.6524,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.5761,-2.7142,-0.0979,-0.2014,-0.4982,-0.8702,-0.8312,-1.4721,-0.1577,0.291,1.7356,-0.9879,27.0,0,201.4347,267.86319999999995,245.2512,238.18303333333333,0,0,0
60800589.0,-2.0,15.42,ISCED level 2,6.0,26.64,Second-Generation,Did not repeat a  grade,-2.0255,0.45,-0.18,-0.5,-1.0946,-0.1989,-0.8532,-0.6922,0.2148,0.5467,0.142,-0.6576,-0.1654,0.1067,-0.5731,-0.2338,-0.849,0.795,0.9166,0.0083,-1.1309,-1.071,0.1097,-0.7233,-0.916,-0.5738,-0.7743,-0.4821,-1.3048,-0.2014,-0.7524,-0.7528,-1.0438,-1.49,-0.0511,-0.0135,0.5881,-1.088,11.0,0,248.0184,311.4906,242.2988,267.2692666666666,0,0,0
60800903.0,0.0,15.58,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-0.8923,-1.64,-0.18,-1.41,0.1743,-0.1842,-0.1357,0.871,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.3209,0.5639,0.1222,1.6792,0.8232,1.0844,2.0054,1.8164,-1.8939,1.1963,-1.1176,1.1777,1.8524,0.1904,1.6246,1.4992,0.2865,0.1686,0.2165,0.9289,1.1999,0.5049,-0.1731,-0.0392,46.0,0,364.9294,372.49180000000007,353.13610000000006,363.5191,0,0,0
60806948.0,1.0,16.0,ISCED level 2,12.0,23.8,Native,Did not repeat a  grade,-1.4696,-0.94,-0.57,-0.96,-1.4962,-0.0706,-0.3792,-0.3697,1.314,1.8202,1.5844,1.0346,2.0871,1.323,1.8245,0.6313,0.8214,0.795,1.2958,1.0844,2.0054,1.8164,0.855,1.7411,0.6502,1.6438,1.8524,-0.8238,0.2787,-0.2014,0.4554,-0.4441,0.5292,0.9289,0.5565,0.291,0.5881,0.7274,38.0,1,393.1643,367.6965,391.2284,384.02973333333335,0,0,0
60801376.0,0.0,15.5,ISCED level 2,16.0,28.48,Native,Repeated a  grade,-0.5706,-1.64,-0.18,-0.96,-1.0977,-0.1227,0.2646,-0.3576,0.6259,-0.3727,0.2012,-0.6576,2.0871,0.4572,0.1744,0.1517,-0.4419,0.5082,1.6524,-0.6583,0.1956,1.8164,0.2734,-0.3564,1.2386,-0.7906,0.5761,2.3535,1.1495,-0.2014,0.2865,-0.2098,0.9239,0.9289,-0.5421,-0.2208,1.3842,-0.7814,31.0,0,278.8613,268.1363,252.5127,266.50343333333336,0,0,0
60802821.0,1.0,16.0,ISCED level 2,9.0,17.0,Native,Did not repeat a  grade,-2.0093,-0.6,-0.57,-0.96,-1.3287,-1.1641,-0.8532,-0.0424,0.7628,0.182,1.1225,1.0346,1.0383,1.1853,0.9276,1.3526,0.1222,-0.0697,0.8232,0.4667,0.1956,-0.1015,0.4637,0.2621,0.1869,0.8236,-0.2151,-0.6225,0.5715,0.2289,1.6052,0.779,-0.1496,0.4561,0.5012,-0.5344,-0.6615,-0.0879,39.0,1,426.5199,431.1821,404.8835,420.8618333333333,0,0,0
60802592.0,0.0,15.5,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-1.697,-1.29,-0.95,0.42,-1.7273,-1.4693,-1.0752,-0.3031,-0.2023,-0.0424,0.0728,-1.0657,0.2751,-0.1687,0.1744,1.73,0.1222,0.9065,1.2958,0.0281,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.4684,-0.2151,-0.6225,-0.4535,-0.2014,-0.1483,0.922,-0.2153,0.1278,-0.1577,-0.2186,0.2143,0.165,39.0,0,429.3954,486.7050000000001,412.28190000000006,442.79410000000007,0,0,0
60805807.0,-2.0,15.33,ISCED level 2,16.0,17.0,Native,Repeated a  grade,-0.8549,1.15,0.59,0.42,-1.2527,0.8337,1.1793,-0.1495,-1.6637,0.5853,0.2012,-1.5847,-0.7358,-0.1716,-0.8547,0.4153,0.1222,0.3787,1.0453,-1.1664,-0.6151,-1.1187,0.5949,0.5454,-1.1176,0.0217,-0.3507,-1.2581,-1.8894,-1.3447,0.203,0.1358,-0.3455,-0.521,-1.1889,-0.5521,-0.3896,-0.4072,36.0,0,220.9639,253.0351,239.541,237.84666666666664,0,1,0
60804253.0,1.0,15.92,ISCED level 2,12.0,59.89,Native,Did not repeat a  grade,-0.0032,-1.64,-1.72,-0.96,0.3442,0.0436,-1.1515,-0.4003,1.314,1.8202,1.5844,1.0346,2.0871,2.0073,-2.2177,-0.421,-1.0985,-0.0697,0.2705,-0.6583,-1.2263,-2.7365,0.4637,0.2621,1.2386,-0.0614,1.8524,2.3535,-1.4486,-2.264,1.6052,1.9097,2.1449,0.8852,-2.7948,-2.8778,0.5881,0.0595,13.0,0,375.58,354.6224,336.1461,355.4495,0,0,0
60800727.0,-2.0,15.83,ISCED level 2,16.0,17.0,Native,Repeated a  grade,-1.2129,-0.25,0.59,-1.41,-2.0987,-0.0069,-2.049,-1.0929,0.298,-0.881,0.3282,-1.7696,-0.1966,-0.0818,-1.725,-0.1925,-0.6712,-0.524,-1.272,-1.1339,-0.3907,-1.4138,-0.3288,-0.3626,-0.5928,-0.7962,0.2549,-0.627,-1.4321,-1.5727,-0.2618,0.2951,-0.6853,-0.9517,-1.3045,-0.8364,1.5785,-1.5915,43.0,1,239.2539,245.0583,250.1907,244.8343,0,0,0
60800744.0,-2.0,15.67,ISCED level 2,16.0,26.64,Native,Repeated a  grade,-0.6051,-0.6,-0.57,-0.96,-2.4558,-0.9765,-0.5492,1.998,0.6259,-0.5794,0.2682,-0.6576,0.5102,-1.601,0.1744,0.1723,-1.8008,0.6798,1.8027,0.0083,0.1956,-0.1015,0.1097,0.2621,-0.5928,-0.0614,0.5761,-1.013,-0.10685,-2.1677,0.6256,1.9097,2.0477,-0.1587,-0.1577,0.291,0.5881,0.0994,46.0,0,123.5643,214.9608,243.4098,193.9783,0,1,0
60802476.0,-1.0,15.5,ISCED level 2,14.5,24.53,Native,Repeated a  grade,-1.3687,0.8,-1.72,-0.04,-2.2376,-0.1227,-1.5925,-1.1305,1.314,1.8202,0.5121,-0.6576,0.5102,0.8329,-0.3449,-0.5181,-0.4419,0.9065,1.1904,-0.6583,0.1956,-0.1015,0.4637,0.2621,0.1869,-0.0614,0.2342,-0.792,-0.8317,-0.2014,0.2865,0.4706,-0.0237,-0.4401,-0.4741,-0.0287,0.5881,-0.5707,59.0,0,334.3296,312.0747,266.43859999999995,304.28096666666664,1,1,1
60800549.0,0.0,15.25,ISCED level 2,16.0,29.47,Native,Did not repeat a  grade,-0.3494,1.5,0.98,0.42,-0.6198,-0.5699,-0.1357,-0.4825,-0.5973,0.5845,-1.256,-0.6576,0.5441,-0.5786,0.1744,0.224,-0.4419,1.3451,0.2705,1.0844,-0.4435,-1.107,0.1097,0.147,0.7301,-0.8386,-1.0266,-0.0595,0.069,-0.2014,0.2865,-0.2842,-0.8312,-0.4401,-0.8933,-0.2208,0.5881,-0.4509,17.0,1,416.6625,360.4037,403.168,393.4114,0,0,0
60801886.0,1.0,15.5,ISCED level 2,14.5,24.43,Native,Did not repeat a  grade,-0.9889,-0.6,-0.18,-1.41,-1.3356,-0.4076,0.8235,-0.2058,1.314,1.8202,-0.3253,1.0346,2.0871,-0.5786,0.1744,0.5625,0.1222,1.2421,1.6524,1.0844,0.4352,1.8164,-0.2006,1.7411,0.7301,0.7872,1.8524,0.0043,2.3015,1.4992,0.2865,1.9097,-0.0156,0.9289,1.5588,2.0049,1.4245,2.7249,28.0,1,371.9544,320.88519999999994,331.75359999999995,341.5310666666666,1,0,1
60801544.0,0.0,16.08,ISCED level 2,12.0,28.48,Native,Repeated a  grade,-1.3981,-1.64,-0.95,-0.96,-1.5378,-1.9582,0.1806,-1.2577,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,1.213,0.1222,0.795,0.7192,1.0844,2.0054,1.8164,0.4637,0.2621,1.2386,2.3693,1.8524,2.3535,0.6028,-0.3011,0.678,1.1388,-0.1709,-0.1244,-2.7948,-1.8476,0.4797,-0.1769,32.0,1,258.0362,306.8844,258.8585,274.5930333333334,0,0,0
60802045.0,0.0,15.5,ISCED level 2,12.0,24.88,Native,Did not repeat a  grade,-1.9061,1.5,0.21,-0.04,-2.5761,0.0631,-1.3835,0.6019,-0.2023,0.0836,-0.3253,1.0346,-0.62,-0.1716,0.1744,1.5949,0.8214,0.409,0.9672,-0.6583,0.571,0.6291,-0.13,0.7522,0.1038,1.6438,-1.0993,-0.9623,-0.0249,1.4992,-0.3856,-0.5102,0.4256,-0.054,1.2015,0.5971,0.2143,-0.1986,32.0,1,394.3911,381.8441,398.99799999999993,391.7444,0,0,0
60800877.0,0.0,15.42,ISCED level 2,6.0,26.62,Native,Did not repeat a  grade,-2.8027,1.15,0.59,-0.5,-2.5002,-0.5699,-1.5528,-0.6242,-0.4289,-0.4344,-0.3253,-0.6576,-0.0073,0.3695,-1.4711,-0.5193,-0.4089,0.8812,0.9567,1.0844,0.0113,0.0273,-0.5722,0.9759,-1.1176,0.7877,0.0006,-1.2516,-1.2199,-0.2014,0.2865,0.2558,-0.2023,-0.1587,-0.1577,0.291,0.5881,0.6678,63.0,1,335.0857,327.277,343.0305,335.13106666666664,0,0,0
60805964.0,0.0,15.25,ISCED level 2,12.0,37.92,Native,Did not repeat a  grade,-1.1,0.45,0.59,-0.5,-1.2584,-0.8547,-0.6122,0.3529,0.385,0.6525,-0.0363,-0.6576,0.0236,-0.1687,1.2662,-0.5553,0.1222,-0.0697,1.2958,-0.6583,0.1956,0.487,-0.4342,1.7411,0.7301,0.2877,-0.8444,-0.4038,0.1462,0.6057,0.4036,-0.2787,-0.2729,0.4561,0.2266,1.526,0.5881,0.1952,72.0,0,381.4325,433.2718999999999,399.1182,404.6075333333333,0,0,0
60806458.0,1.0,15.67,ISCED level 2,12.0,16.38,Native,Did not repeat a  grade,-1.304,-0.6,-0.18,-0.96,-0.7708,0.8337,1.1793,-1.0109,0.3485,1.8202,1.3195,1.0346,0.7869,1.1853,0.1744,1.6987,0.8214,0.409,0.2705,1.0844,0.7871,1.1448,1.0671,1.1963,1.2386,1.1262,1.8524,1.0757,2.3015,1.4992,1.6052,1.1945,0.4553,-0.054,0.911,1.4723,-0.6615,0.1589,29.0,1,440.3188,422.8577,404.7176,422.6313666666667,0,0,0
60804945.0,1.0,16.17,ISCED level 2,6.0,17.0,Native,Did not repeat a  grade,-2.7061,-0.94,-0.18,-1.41,-1.8388,-1.0692,-1.7257,-0.6495,0.4394,0.1814,0.2012,-0.6576,-0.3302,-0.1687,0.9888,-0.2119,-0.7391,0.409,1.2958,0.0083,0.7871,-0.1015,-0.4342,0.2621,-1.1176,-0.0614,-0.8444,-0.5299,-0.0549,-0.2014,-0.4982,-2.2543,-1.3116,-0.1587,-0.122,0.291,0.5881,-0.445,17.0,0,331.26809999999995,382.6196999999999,340.137,351.3416,0,0,0
60807332.0,0.0,15.5,ISCED level 2,6.0,28.48,Native,Did not repeat a  grade,-2.2203,-0.6,1.36,-1.41,-1.2077,0.5479,-0.5492,-0.3697,1.314,1.8202,1.1225,1.0346,0.7869,0.836,0.6797,0.9831,0.6994,0.409,0.2705,-0.6583,-0.2047,0.5693,-1.8939,0.2621,0.1869,0.3858,1.8524,0.1904,-0.0549,-0.2014,0.2865,0.1686,0.2165,0.9289,-0.1577,0.291,0.5881,-0.1879,76.0,0,415.328,386.1516,386.8197,396.09976666666665,0,0,0
60805303.0,1.0,15.92,ISCED level 2,14.5,76.98,Native,Did not repeat a  grade,0.0529,-1.29,-0.18,-0.5,-1.2398,0.0436,-0.5492,0.4922,1.314,1.8202,0.6796,1.0346,2.0871,0.937,1.8245,0.9831,0.6632,-1.8876,-0.7816,1.0844,0.1956,1.8164,1.4083,0.9269,-0.5928,1.6438,1.8524,1.6083,2.3015,0.3414,-0.3491,1.9097,0.3807,0.9289,2.0513,1.8217,-1.1549,0.1952,40.0,1,377.09800000000007,391.2988000000001,365.9209000000001,378.1059000000001,1,1,1
60803316.0,-1.0,16.17,ISCED level 2,16.0,28.48,Native,Repeated a  grade,-0.6635,-0.25,-0.95,0.42,-1.3174,-0.815,1.1793,0.871,-0.2023,0.2336,1.0514,-0.6576,0.5102,-0.5786,-1.725,-0.5464,0.1222,-0.0697,-0.7816,-1.1638,-1.3427,-1.3356,-1.2319,-0.0488,0.4094,-0.0614,0.9703,-0.8907,-0.4546,-0.2014,-0.2845,-0.2538,1.4543,0.5351,-0.1577,0.4075,0.2143,-0.9165,26.0,0,333.0099,347.2288,309.0763,329.77166666666665,0,0,0
60801770.0,1.0,15.67,ISCED level 2,9.0,17.0,Native,Did not repeat a  grade,-2.497,-1.64,-1.72,-1.41,-2.4811,0.5479,-1.3835,-0.0424,-1.1481,-0.8338,-0.3253,1.0346,-0.62,-0.5786,0.1744,0.6299,-0.7391,0.9065,1.6524,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.2151,-0.9477,-1.4486,-0.2014,-0.4982,-0.8702,-0.8312,-1.4721,-0.1577,0.0713,-1.1549,-0.3184,3.0,1,375.3375,367.8709,356.68120000000005,366.62986666666666,0,0,0
60805120.0,1.0,15.33,ISCED level 2,12.0,52.7,Native,Repeated a  grade,-0.4239,-0.25,-1.34,0.42,-0.3262,1.2422,1.1793,0.2377,0.7628,1.0067,-0.3253,-0.6576,0.5102,1.323,0.1744,0.8147,0.1222,-0.0362,1.6524,1.0844,0.7871,0.6291,-1.4869,0.2621,0.1869,0.3858,-0.2151,-0.2302,-0.10685,-0.2014,0.2865,0.1686,-0.2023,-0.1587,-0.1577,0.291,0.5881,-0.3184,72.0,1,454.5754,409.2209,428.1207,430.639,0,0,0
60802415.0,-1.0,15.83,ISCED level 2,6.0,16.38,Native,Repeated a  grade,-2.7735,0.45,-1.72,-1.41,-1.9701,-1.0219,-1.0527,-1.5051,-0.7659,1.8202,-1.6391,0.2169,-2.3003,-2.2652,-1.0212,0.7665,-1.0985,-0.0697,1.6524,-1.6157,-1.1309,-1.3356,-1.1597,-1.0946,-1.8489,-1.0398,-2.5252,-2.7142,0.0603,-2.264,-0.3066,-0.2098,-0.7053,-3.1739,-2.7948,0.291,-1.1549,-0.8633,11.0,1,258.0793,307.42690000000005,243.3467,269.61763333333334,0,0,0
60805850.0,-1.0,15.75,ISCED level 2,16.0,16.38,Native,Repeated a  grade,-1.4285,-1.64,-0.95,-1.41,-2.5802,-0.3425,-1.956,2.0345,1.314,1.8202,0.2012,0.2169,2.0871,-0.5786,0.1744,-0.035,0.1222,0.5082,0.7192,-0.6583,-0.9792,-0.1015,0.1097,0.2621,1.2386,-0.4684,0.1123,-0.1948,-0.2604,-0.8396,-0.2436,1.9097,1.1068,-0.4401,-0.4741,-0.2912,-0.2861,-0.6464,75.0,0,326.90250000000003,320.2794,314.8081,320.66333333333336,0,0,0
60803013.0,0.0,16.17,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-2.1634,-1.64,-1.72,-0.5,-2.8295,-1.9582,-1.0527,-0.0424,0.298,0.7198,0.5121,1.0346,0.8218,0.4572,0.5665,-0.2119,0.1222,0.795,1.2958,-0.6583,0.1956,-0.1015,0.4637,1.7411,-0.5928,-0.4684,0.5761,-0.2302,0.4114,-0.2014,1.1479,0.1686,0.2165,-0.4401,-0.7255,0.2774,0.0306,-0.1939,66.0,0,422.1201,463.0916,413.1191,432.7769333333333,0,0,0
60803220.0,0.0,16.17,ISCED level 2,16.0,88.7,Native,Did not repeat a  grade,0.9326,-0.25,-0.18,-0.5,-0.257,1.2422,0.031,0.0523,1.314,1.8202,1.5844,0.5029,1.4882,1.1853,1.8245,1.4123,1.0657,0.2744,-1.272,1.0844,2.0054,1.8164,1.0671,0.9269,-0.5928,1.6219,1.4751,1.1531,1.6246,1.4992,1.6052,0.779,1.4543,0.4561,2.0513,2.6335,1.2163,0.4666,63.0,0,409.2061,408.84620000000007,388.55959999999993,402.2039666666666,0,0,0
