CNTSTUID,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG
76406132,3,20.1039,1548,0.2548,0.875,77,0.974,0.7532,0.2468,0,43,3,0.8339,-0.614,-0.9505,-0.9173,0.9042
76406226,3,20.1039,1548,0.2548,0.875,77,0.974,0.7532,0.2468,0,43,3,0.8339,-0.614,-0.9505,-0.9173,0.9042
76407083,3,20.1039,1548,0.2548,0.875,77,0.974,0.7532,0.2468,0,43,3,0.8339,-0.614,-0.9505,-0.9173,0.9042
76407813,3,20.1039,1548,0.2548,0.875,77,0.974,0.7532,0.2468,0,43,3,0.8339,-0.614,-0.9505,-0.9173,0.9042
76407873,3,20.1039,1548,0.2548,0.875,77,0.974,0.7532,0.2468,0,43,3,0.8339,-0.614,-0.9505,-0.9173,0.9042
76407900,3,20.1039,1548,0.2548,0.875,77,0.974,0.7532,0.2468,0,43,3,0.8339,-0.614,-0.9505,-0.9173,0.9042
76408036,3,20.1039,1548,0.2548,0.875,77,0.974,0.7532,0.2468,0,43,3,0.8339,-0.614,-0.9505,-0.9173,0.9042
76408103,3,20.1039,1548,0.2548,0.875,77,0.974,0.7532,0.2468,0,43,3,0.8339,-0.614,-0.9505,-0.9173,0.9042
76408234,3,20.1039,1548,0.2548,0.875,77,0.974,0.7532,0.2468,0,43,3,0.8339,-0.614,-0.9505,-0.9173,0.9042
76400043,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76400051,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76400292,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76400365,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76400570,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76401033,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76401443,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76401461,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76402223,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76402323,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76402349,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76402412,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76402524,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76403967,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76404168,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76404287,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76404428,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76404969,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76404977,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76405083,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76405578,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76405624,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76405631,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76405789,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76406126,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76406130,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76406706,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76406775,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76406838,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76406886,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76407066,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76407499,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76408194,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76408231,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76408453,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76408616,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76408647,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76408746,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76408898,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76408994,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76409034,3,28.5231,1854,0.1147,1,65,1,0.2769,0.7077,0.0154,33,3,1.2478,1.8544,-0.6199,0.2266,-1.0542
76400920,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76401031,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76401117,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76401138,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76401510,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76401591,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76401622,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76401712,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76402180,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76402265,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76402297,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76402754,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76402887,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76402915,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76403046,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76403319,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76403769,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76403961,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76404071,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76404294,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76404381,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76404532,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76404728,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76404870,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76405001,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76405013,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76405148,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76406501,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76406652,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76406675,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76406768,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76406835,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76406876,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76407264,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76408163,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76408537,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76408978,3,30.7292,4256,1,0.7453,138.5,0.9206,0.4152,0.5776,0.0072,38,0,-0.949,-0.2968,0.8944,-0.5079,-2.436
76400257,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76400734,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76401094,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76401144,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76402724,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76404519,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76405003,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76405468,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76406338,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76406551,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76407115,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76407484,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76407621,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76407642,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76407687,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76407771,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76408295,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76408411,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76408504,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76409091,3,18.2,182,0.2817,1,10,1,0.9,0.1,0,33,1,-1.4212,0.436,-0.9505,-0.4071,0.9042
76400984,3,14.2727,157,1.6667,1,11,1,1,0.5455,0,13,2,0.8339,1.75,-0.6199,-0.5488,0.3009
76403164,3,14.2727,157,1.6667,1,11,1,1,0.5455,0,13,2,0.8339,1.75,-0.6199,-0.5488,0.3009
76404031,3,14.2727,157,1.6667,1,11,1,1,0.5455,0,13,2,0.8339,1.75,-0.6199,-0.5488,0.3009
76404229,3,14.2727,157,1.6667,1,11,1,1,0.5455,0,13,2,0.8339,1.75,-0.6199,-0.5488,0.3009
76407770,3,14.2727,157,1.6667,1,11,1,1,0.5455,0,13,2,0.8339,1.75,-0.6199,-0.5488,0.3009
76407850,3,14.2727,157,1.6667,1,11,1,1,0.5455,0,13,2,0.8339,1.75,-0.6199,-0.5488,0.3009
76408274,3,14.2727,157,1.6667,1,11,1,1,0.5455,0,13,2,0.8339,1.75,-0.6199,-0.5488,0.3009
76400110,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76400167,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76400259,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76400969,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76401378,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76401411,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76401634,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76401664,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76402049,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76402137,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76402181,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76402306,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76402848,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76402851,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76403578,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76403716,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76404697,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76404783,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76404927,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76405109,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76405130,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76405264,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76405502,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76405848,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76405902,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76405975,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76406134,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76406698,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76406711,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76406824,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76406827,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76406990,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76407110,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76407263,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76407350,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76407445,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76407920,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76408129,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76408362,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76408973,3,19.2164,3286,0.7809,1,171,1,0.845,0.1491,0.0058,38,2,-1.4212,-1.4551,0.1795,-0.9173,0.3009
76400062,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76400667,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76400782,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76401121,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76401152,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76401182,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76401305,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76401680,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76401757,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76402333,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76402559,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76402795,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76402835,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76402875,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76403249,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76403358,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76403392,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76404057,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76404127,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76404139,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76405042,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76405218,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76405296,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76405743,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76406048,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76406299,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76406323,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76406464,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76407238,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76407457,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76407565,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76407782,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76408093,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76408363,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76408741,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76408765,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76408856,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76408892,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76408919,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
76408962,3,17.4426,532,1.5385,1,30.5,0.9672,0.8033,0.1967,0,33,3,-1.4212,-0.3163,0.8153,-2.0409,0.9042
